Segments
100
,,Stap:segment,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
35,0,88.6564,65.5967,-6.13524,-13.1828,-231.315,1855.36
36,0,89.1841,67.4251,-7.10307,-8.9113,-235.667,1870.01
37,0,90.4289,68.0466,-6.83421,-4.86449,-240.121,1883.6
38,0,91.7163,68.6812,-5.64662,-1.00477,-244.79,1896.27
39,0,92.6875,68.7042,-5.12276,2.8126,-249.664,1908.47
40,0,93.7085,69.0659,-4.61841,6.43103,-254.398,1919.5
41,0,94.1821,70.1117,-4.86821,9.92779,-259.104,1929.64
42,0,96.09,68.5104,-3.75581,13.4986,-263.754,1939.01
43,0,97.3671,68.6117,-2.7735,17.0374,-268.11,1947.24
44,0,98.3286,68.6877,-2.39245,20.6156,-272.407,1954.69
45,0,95.8531,73.4623,-6.74127,23.9778,-276.496,1961.55
46,0,96.4464,73.8791,-6.70739,27.6776,-280.327,1967.28
47,0,97.2208,74.2747,-6.41536,31.3175,-283.817,1971.93
48,0,97.9958,74.3881,-6.25571,35.0853,-287.06,1975.78
49,0,98.5849,74.7437,-5.85553,39.1687,-290.031,1978.73
50,0,103.262,68.5642,-0.531747,43.7272,-292.647,1980.46
51,0,103.721,68.9133,-0.471707,48.1283,-294.738,1981.42
52,0,104.253,68.9759,-0.606975,52.7399,-296.318,1981.36
53,0,104.722,68.7938,-0.752072,57.6172,-297.378,1980.29
54,0,105.143,68.5248,-0.991433,62.6091,-297.952,1978.17
55,0,105.252,68.1265,-1.43197,67.8408,-298.276,1975.21
56,0,105.194,68.926,-2.28222,72.8174,-297.608,1970.73
57,0,105.018,69.3204,-2.86043,78.065,-296.737,1965.35
58,0,104.99,68.942,-3.47194,83.3931,-295.326,1958.94
59,0,104.616,68.7539,-4.20923,88.7995,-293.573,1951.49
60,0,104.495,67.6711,-4.6702,94.2708,-291.174,1942.93
61,0,103.882,67.399,-5.55345,99.7292,-288.446,1933.35
62,0,102.939,67.7946,-6.67152,105.122,-285.357,1922.6
63,0,102.54,66.5747,-7.20337,110.801,-282.087,1910.94
64,0,101.846,65.7171,-7.98569,116.528,-278.718,1898.32
65,0,100.735,65.6238,-8.99123,122.379,-275.261,1884.78
66,0,98.8449,67.3322,-10.9421,127.994,-271.959,1870.27
67,0,97.9231,66.5882,-12.1404,134.136,-268.417,1855.11
68,0,96.9077,66.2624,-13.6607,140.251,-264.798,1838.98
69,0,96.43,64.2099,-14.588,146.547,-261.298,1822.26
70,0,95.4119,63.7055,-15.9638,152.984,-257.948,1804.59
71,0,94.1625,63.0906,-17.366,159.298,-254.943,1786.39
72,0,92.8466,62.4306,-18.7751,165.58,-252.271,1767.5
73,0,91.2958,62.1567,-20.4841,171.774,-249.8,1748.01
74,0,89.6798,61.7366,-22.0982,178.038,-247.599,1728.02
75,0,88.1191,61.0855,-23.6773,184.274,-245.799,1707.61
76,0,86.2341,60.8259,-25.5023,190.429,-244.639,1686.91
77,0,84.7221,60.6248,-27.5387,196.412,-243.768,1666.01
78,0,83.2507,59.8367,-28.8032,202.566,-243.611,1644.92
79,0,78.0139,68.3544,-35.1997,209.613,-245.128,1624.31
80,0,80.2878,58.1772,-31.7742,214.415,-244.821,1602.66
81,0,78.8946,57.0836,-33.015,220.345,-246.142,1581.66
82,0,77.6056,56.1098,-34.2521,226.006,-248.111,1560.69
83,0,76.3562,55.1951,-35.3746,231.531,-250.613,1539.8
84,0,74.7208,55.4651,-37.1668,236.998,-253.642,1519.01
85,0,73.3252,55.257,-39.026,242.002,-256.993,1498.3
86,0,72.1203,53.9519,-40.1832,247.176,-261.009,1477.83
87,0,70.8808,52.4618,-41.2091,252.142,-265.42,1457.58
88,0,69.5285,51.2781,-42.412,256.858,-270.26,1437.72
89,0,68.13,50.2141,-43.4862,261.63,-275.462,1418.41
90,0,66.872,49.2607,-44.58,266.137,-281.04,1399.55
91,0,65.5226,48.6177,-45.7106,270.814,-287.02,1381.31
92,0,64.348,47.6139,-46.6764,275.51,-293.266,1363.51
93,0,63.2852,46.6158,-47.8075,280.202,-299.708,1346.17
94,0,61.8871,45.5717,-48.5966,285.838,-306.675,1329.61
95,0,60.4214,46.4042,-51.4243,290.62,-313.428,1313.29
96,0,59.5438,44.2539,-51.4734,295.784,-320.671,1297.49
97,0,58.8893,43.0103,-52.9193,300.67,-328.1,1282.18
98,0,57.971,42.0822,-54.1599,305.877,-335.53,1267.41
99,0,57.1257,41.2044,-55.6046,311.025,-343.005,1253.21
100,0,56.652,40.1676,-57.029,315.766,-350.664,1239.18
101,0,55.875,38.7492,-57.8063,320.841,-358.315,1225.71
102,0,54.9346,37.5717,-58.7079,325.623,-366.047,1212.43
103,0,53.8256,36.1389,-59.1701,330.255,-373.799,1199.53
104,0,52.3884,35.4291,-60.1452,334.908,-381.421,1187.2
105,0,51.3002,33.452,-59.9083,339.534,-389.1,1175.09
106,0,50.369,30.3684,-58.4791,344.512,-396.686,1163.53
107,0,49.4139,29.2144,-59.4349,349.4,-404.256,1152.62
108,0,48.602,28.3944,-60.9756,354.485,-411.872,1142.25
109,0,47.87,27.4397,-62.8869,359.257,-419.245,1132.51
110,0,46.9685,26.4648,-64.4827,363.986,-426.569,1123.29
111,0,46.0206,24.865,-65.5662,367.789,-433.381,1114.71
112,0,45.0627,23.8614,-66.8068,370.912,-439.794,1106.58
113,0,43.9378,22.7548,-67.4449,373.573,-445.492,1099.52
114,0,42.8762,21.4719,-67.2162,375.753,-450.399,1093.46
115,0,41.9875,20.7447,-67.1844,377.832,-454.459,1088.45
116,0,41.5097,20.2845,-67.3946,379.417,-457.618,1084.5
117,0,41.2836,19.6334,-67.2849,380.832,-460.028,1081.44
118,0,41.2213,19.0199,-67.3629,381.989,-461.564,1079.2
119,0,41.2127,18.6611,-67.8066,382.849,-462.301,1077.75
120,0,41.2381,18.2521,-68.0957,383.224,-462.147,1077.03
121,0,41.3129,17.9447,-68.3492,383.043,-461.068,1077.06
122,0,41.3231,17.69,-68.1729,382.481,-459.047,1077.86
123,0,41.4776,17.4861,-67.7548,381.125,-456.014,1079.44
124,0,41.8386,17.8836,-67.8152,379.036,-452.071,1081.66
125,0,42.1453,18.3718,-67.4917,376.568,-447.293,1084.59
126,0,42.5957,18.5252,-66.8216,373.197,-441.668,1088.07
127,0,42.9304,19.024,-66.4733,369.396,-435.238,1092.26
128,0,43.4013,19.6575,-66.1002,365.015,-428.188,1097.01
129,0,43.8421,20.0664,-65.399,359.948,-420.444,1102.4
130,0,44.4215,20.9204,-65.041,354.206,-412.104,1108.38
131,0,45.0635,21.8299,-64.5936,347.613,-403.17,1115
132,0,45.6739,22.5777,-63.5941,340.447,-393.714,1122.4
133,0,46.3105,23.6868,-62.8158,332.58,-383.808,1130.46
134,0,47.0227,24.7694,-61.8139,323.872,-373.578,1139.08
135,0,47.77,26.2006,-61.1995,314.35,-363.117,1148.32
136,0,48.4608,27.2649,-59.8999,304.26,-352.559,1158.19
137,0,49.1636,29.042,-59.188,293.34,-342.02,1168.4
138,0,49.7924,30.2729,-57.8461,281.642,-331.437,1179.3
139,0,50.248,34.0328,-58.5884,269.461,-321.213,1190.43
140,0,50.7892,35.7902,-57.5207,256.247,-311.08,1202.06
141,0,51.292,37.3868,-55.9142,242.736,-301.396,1213.95
142,0,52.0807,37.2921,-53.2254,227.952,-292.048,1226.11
143,0,52.1477,39.1276,-51.6416,213.732,-282.92,1238.72
144,0,52.1877,42.2111,-52.0061,198.552,-274.401,1251.38
145,0,52.9442,41.9285,-49.1016,182.846,-266.528,1264.39
146,0,53.3482,43.9545,-47.9861,166.896,-259.261,1277.32
147,0,53.8805,44.1535,-44.8001,150.999,-252.762,1290.77
148,0,54.2699,45.5856,-42.8017,134.417,-246.705,1304.16
149,0,54.592,46.9638,-40.7854,117.59,-241.319,1317.53
150,0,54.897,48.256,-38.7696,100.67,-236.65,1330.83
151,0,55.0705,49.7162,-37.0182,83.668,-232.663,1344.06
152,0,55.4614,50.8226,-35.1589,66.4009,-229.433,1357.02
153,0,55.8704,51.8471,-33.3247,48.9276,-226.927,1369.82
154,0,56.5243,51.9965,-30.3679,31.6801,-225.083,1382.32
155,0,56.4695,53.8506,-29.0144,14.2946,-224.086,1394.6
156,0,56.0249,56.3087,-28.1943,-3.1539,-223.942,1406.46
157,0,55.9523,57.6169,-26.4243,-20.1729,-224.27,1418.05
158,0,56.5024,57.5164,-23.5635,-36.7927,-225.088,1429.22
159,0,56.4714,58.3277,-21.6018,-53.5139,-226.753,1439.82
160,0,56.1648,59.4979,-19.9856,-70.0271,-228.998,1450.01
161,0,56.0541,60.2411,-18.0194,-86.2558,-231.87,1459.64
162,0,57.2502,58.4367,-13.6914,-101.935,-235.369,1468.8
163,0,56.9278,59.2363,-11.4593,-117.697,-239.367,1477.36
164,0,57.0125,59.3342,-8.90718,-133.041,-243.888,1485.54
165,0,57.1914,59.3902,-6.13921,-147.802,-248.791,1493.24
166,0,57.4449,59.3095,-3.53769,-162.081,-254.11,1500.52
167,0,57.3482,59.6874,-1.40704,-175.586,-259.637,1507.44
168,0,57.3778,59.9524,0.635132,-188.519,-265.39,1514.05
169,0,57.2848,60.3601,2.57507,-200.625,-271.121,1520.34
170,0,57.2123,60.776,4.41968,-211.904,-276.887,1526.35
171,0,57.2832,61.3716,5.91548,-222.479,-282.821,1531.7
172,0,56.984,61.7613,7.48503,-232.186,-288.31,1537.32
173,0,56.0636,63.2024,8.62262,-240.614,-293.209,1542.16
174,0,58.8108,59.8121,13.3274,-248.863,-298.366,1546.53
175,0,58.7625,59.9428,14.7583,-256.31,-303.548,1550.64
176,0,58.8666,59.7974,16.4455,-262.997,-308.455,1554.44
177,0,58.8634,59.8147,17.9867,-268.871,-313.064,1557.92
178,0,59.1892,59.5338,19.9858,-273.891,-317.286,1561.09
179,0,59.2225,59.5449,21.1284,-278.185,-321.18,1563.95
180,0,59.2003,59.6507,22.0557,-281.531,-324.474,1566.51
181,0,59.2847,59.5673,22.7597,-283.992,-327.335,1568.69
182,0,53.8955,65.922,16.8083,-286.107,-330.314,1570.68
183,0,53.8839,65.7049,17.2087,-286.944,-332.025,1572.22
184,0,59.0531,59.4328,23.6035,-286.425,-332.522,1573.3
185,0,59.1252,59.096,23.943,-285.68,-333.29,1574.43
186,0,59.2548,58.801,24.219,-284.089,-333.507,1575.39
187,0,59.2746,58.6365,24.2705,-281.719,-333.295,1576.23
188,0,59.3596,58.4454,24.2201,-278.568,-332.637,1576.92
189,0,59.5538,58.0716,24.1679,-274.648,-331.375,1577.42
190,0,59.7634,57.5576,24.0069,-269.898,-329.677,1577.82
191,0,59.807,57.0873,24.0178,-264.381,-327.338,1578.03
192,0,59.9308,56.6476,23.5251,-258.114,-324.695,1578.13
193,0,60.0768,56.1885,22.8641,-251.094,-321.732,1578.12
194,0,59.8638,56.109,21.6728,-243.261,-318.336,1578.14
195,0,59.9095,55.7244,20.6944,-234.8,-314.764,1578.2
196,,,,,,,
197,0,59.8329,55.3105,18.3302,-215.744,-306.83,1578.68
198,0,58.264,57.3707,14.9883,-205.041,-302.612,1579.53
199,0,58.6938,57.0202,13.7345,-193.7,-298.023,1580.6
200,0,60.0959,55.4651,12.836,-182.191,-293.97,1582.11
201,0,60.7805,55.0026,11.4407,-169.43,-289.162,1583.83
202,0,61.4126,54.6291,9.91146,-155.976,-284.409,1585.78
203,0,62.0881,54.1609,8.47968,-141.93,-279.669,1587.9
204,0,62.8814,53.476,6.99334,-127.532,-275.234,1590.2
205,0,63.7003,52.7788,5.59711,-112.598,-270.9,1592.64
206,0,64.1505,52.6344,3.96148,-97.0852,-266.765,1595.37
207,0,65.4186,51.2417,2.72916,-81.7237,-263.237,1598.31
208,0,66.2459,50.6494,1.37612,-65.3859,-259.589,1601.33
209,0,66.9341,50.1898,-0.202294,-48.6288,-256.267,1604.56
210,0,67.6166,49.8169,-2.02223,-31.3543,-253.16,1607.93
211,0,68.6174,48.9635,-3.39254,-13.1958,-250.045,1611.38
212,0,69.4632,48.4027,-5.18671,4.86851,-247.547,1614.87
213,0,70.3063,47.8676,-7.03702,23.3206,-245.399,1618.41
214,0,70.4369,48.9524,-10.2299,41.8694,-243.635,1622.06
215,0,71.2721,48.5092,-12.3478,60.8198,-242.333,1625.69
216,0,72.15,48.0225,-14.4201,79.812,-241.492,1629.48
217,0,73.2159,47.005,-16.064,98.8843,-241.183,1633.5
218,0,73.9355,47.4222,-18.516,118.024,-241.377,1637.71
219,0,75.1535,46.6111,-19.9666,137.244,-242.054,1642.04
220,0,76.3979,45.7462,-21.3594,156.561,-243.203,1646.59
221,0,78.0974,43.6732,-22.219,175.839,-244.852,1651.24
222,0,79.1993,43.6864,-24.3864,195.362,-246.954,1656.1
223,0,80.4822,43.2977,-26.5112,214.83,-249.539,1661.17
224,0,81.7548,43.0601,-28.7466,234.385,-252.669,1666.49
225,0,83.9838,38.4919,-28.5388,253.873,-256.252,1672.27
226,0,85.7555,38.2005,-30.9378,272.536,-260.498,1678.09
227,0,87.4073,39.5468,-33.8037,291.235,-265.303,1684.2
228,0,89.3583,39.7918,-35.973,309.426,-270.733,1690.5
229,0,91.3649,40.2111,-38.2568,326.984,-276.644,1696.86
230,0,93.3767,40.0401,-40.3259,343.932,-282.915,1703.23
231,0,94.9864,40.7104,-41.6731,361.421,-289.873,1709.46
232,0,97.0482,40.1893,-43.4053,377.431,-296.866,1715.89
233,0,98.7863,40.5013,-45.2125,393.418,-304.997,1722.81
234,0,100.958,41.8028,-47.0094,408.872,-313.534,1729.4
235,0,104.251,41.4139,-49.5219,422.042,-321.384,1736.22
236,0,107.689,39.3997,-50.6101,434.443,-329.06,1742.16
237,0,110.717,39.158,-52.2967,446.347,-337.989,1747.84
238,0,113.46,37.4185,-53.2693,457.322,-347.068,1752.8
239,0,115.848,35.8178,-54.0911,467.324,-355.882,1757.24
240,0,118.367,36.2021,-55.6087,475.669,-363.592,1760.83
241,0,120.479,36.3115,-56.6709,483.218,-370.791,1763.8
242,0,122.253,37.9759,-57.8901,489.414,-377.048,1765.83
243,0,123.121,41.0661,-58.8886,495.473,-383.458,1767.65
244,0,124.022,40.131,-59.4357,499.832,-388.115,1768.61
245,0,124.606,40.7022,-60.4484,502.961,-391.665,1768.41
246,0,129.027,40.5803,-64.7195,503.083,-394.023,1766.5
247,0,129.674,40.4688,-65.1197,504.45,-395.985,1765.18
248,0,130.044,40.7504,-65.4236,504.666,-397.107,1763.41
249,0,130.078,40.6136,-65.3026,504.039,-397.562,1761.17
250,0,126.595,40.2519,-61.1473,504.479,-397.461,1759.44
251,0,130.317,40.0975,-64.5824,499.441,-395.041,1754.21
252,0,126.415,40.8162,-60.9375,498.035,-393.003,1751.07
253,0,125.995,40.6646,-60.7104,493.686,-389.888,1746.12
254,0,125.298,42.3648,-60.7633,488.783,-386.246,1740.65
255,0,124.123,41.5505,-60.2017,482.912,-382.266,1734.18
256,0,122.027,26.6876,-56.8398,474.725,-377.772,1725.78
257,0,120.776,28.3063,-56.4077,467.64,-373.283,1718.19
258,0,119.484,29.6123,-56.1162,459.736,-367.998,1709.91
259,0,119.698,30.6157,-56.868,450.824,-362.08,1700.72
260,0,118.004,32.1152,-56.6189,441.668,-356.037,1691.3
261,0,116.727,37.0616,-57.42,431.995,-348.974,1681.54
262,0,114.635,38.2127,-57.0818,421.322,-343.098,1670.89
263,0,111.721,55.1568,-61.075,408.333,-336.143,1659.82
264,0,109.821,54.9337,-60.4005,396.152,-330.51,1648.05
265,0,108.802,41.7572,-56.0515,384.904,-326.392,1635.96
266,0,107.147,43.1758,-55.0648,371.962,-321.404,1623.1
267,0,104.747,46.3111,-54.5805,358.195,-316.213,1610.01
268,0,102.156,49.3309,-54.2042,344.078,-311.505,1596.04
269,0,99.6629,50.6982,-53.64,329.583,-307.076,1581.43
270,0,97.5265,50.5235,-53.9874,312.818,-302.206,1566.55
271,0,94.8255,50.7192,-53.4766,297.03,-298.397,1551.31
272,0,91.509,55.021,-54.9614,280.057,-294.796,1535.32
273,0,89.4405,55.2875,-55.0148,262.668,-291.827,1519.23
274,0,86.5373,55.8709,-53.8975,245.229,-289.489,1503.13
275,0,83.8532,56.6981,-53.2071,227.479,-287.886,1486.92
276,0,81.1283,57.3973,-52.4303,209.237,-286.768,1470.66
277,0,78.2546,58.0822,-51.8106,190.523,-286.274,1454.22
278,0,75.3818,58.4993,-51.0334,171.637,-286.398,1437.61
279,0,72.3704,58.9265,-50.2517,152.862,-287.227,1420.8
280,0,69.4737,59.0303,-49.7485,133.819,-288.671,1403.81
281,0,66.2571,59.725,-49.7451,114.714,-290.885,1386.87
282,0,62.9902,60.2281,-49.7979,95.4982,-293.793,1370.03
283,0,59.9149,60.0784,-49.2667,76.2713,-297.49,1353.46
284,0,56.7107,59.7567,-48.1874,56.9876,-301.774,1337.35
285,0,53.6856,59.2767,-46.6566,37.9107,-306.702,1321.85
286,0,50.9307,58.7718,-44.8714,19.3391,-312.229,1307.08
287,0,48.924,57.3976,-41.935,1.8249,-318.216,1292.88
288,0,46.4786,57.5739,-40.8816,-15.1179,-324.583,1279.69
289,0,43.533,59.2125,-41.7317,-31.7074,-331.532,1267.26
290,0,41.4923,59.4851,-41.4529,-47.3056,-338.365,1255.39
291,0,39.2963,59.4708,-40.7526,-61.7709,-345.116,1244.6
292,0,37.2575,59.5749,-40.1887,-75.6634,-351.867,1234.43
293,0,35.5373,59.3683,-39.2225,-88.5119,-358.295,1225.14
294,0,33.9357,59.4971,-38.872,-100.472,-364.573,1216.82
295,0,32.7043,59.8737,-38.9494,-111.365,-370.428,1209.29
296,0,31.7335,60.3573,-39.423,-121.196,-375.947,1202.67
297,0,30.9382,60.8437,-39.9223,-130.239,-381.011,1196.83
298,0,30.3988,61.1131,-40.0796,-138.453,-385.694,1191.62
299,0,29.9506,61.146,-39.8617,-146.125,-390.13,1187.09
300,0,29.4457,61.3776,-39.8822,-153.447,-394.472,1182.95
301,0,29.0422,61.4024,-39.4758,-160.353,-398.578,1179.28
302,0,28.6367,61.351,-38.9835,-166.821,-402.396,1176.1
303,0,28.1122,61.5264,-38.6214,-172.818,-406.065,1173.37
304,0,27.6276,61.6366,-38.3614,-178.425,-409.553,1171.12
305,0,27.2619,61.6386,-37.9284,-183.403,-412.622,1169.32
306,0,26.9491,61.795,-37.6677,-188.006,-415.498,1167.84
307,0,26.6436,62.0903,-37.6643,-192.058,-418.077,1166.61
308,0,26.4359,62.147,-37.2552,-195.478,-420.137,1165.8
309,0,26.3307,62.2269,-37.1769,-198.578,-422.08,1165.29
310,0,26.2775,62.1241,-36.903,-201.116,-423.633,1165.09
311,0,26.1293,62.3329,-37.059,-203.294,-424.929,1164.97
312,0,26.1347,62.3689,-37.036,-205.179,-425.97,1165.14
313,0,26.1215,62.4991,-37.1371,-206.919,-426.908,1165.62
314,0,25.4528,63.5678,-38.2655,-208.529,-427.986,1166.29
315,0,25.5468,63.6556,-38.2325,-209.924,-428.567,1167.09
316,0,25.6905,63.7097,-37.9298,-210.892,-428.888,1167.9
317,0,25.679,63.8381,-37.8941,-211.805,-429.139,1168.92
318,0,25.7678,64.0086,-37.8683,-212.603,-429.267,1169.81
319,0,25.721,64.2293,-37.7667,-213.229,-429.289,1170.96
320,0,26.0682,64.1214,-37.2291,-213.819,-429.218,1171.96
321,0,26.1172,64.3177,-37.2144,-214.388,-429.214,1173.04
322,0,26.2537,64.2786,-36.9087,-214.604,-428.895,1174.13
323,0,26.1924,64.44,-36.8987,-214.748,-428.565,1175.28
324,0,26.3288,64.598,-36.9419,-214.918,-428.176,1176.25
325,0,26.1905,64.9025,-37.2176,-214.714,-427.647,1177.4
326,0,26.248,65.0742,-37.4259,-214.467,-427.093,1178.56
327,0,26.2825,65.3502,-37.817,-214.167,-426.423,1179.64
328,0,26.4362,65.4299,-37.8408,-213.749,-425.648,1180.68
329,0,26.8681,65.3188,-37.6094,-213.286,-424.876,1181.51
330,0,27.0652,65.3685,-37.7006,-212.945,-424.277,1182.48
331,0,27.0355,65.4289,-37.7053,-212.425,-423.542,1183.5
332,0,27.212,65.5716,-37.7062,-212.122,-423.016,1184.28
333,0,27.4588,65.6111,-37.6141,-211.786,-422.541,1184.96
334,0,27.7455,65.4188,-37.3132,-211.334,-421.977,1185.63
335,0,27.6409,65.4662,-37.373,-210.837,-421.498,1186.37
336,0,28.3487,64.5728,-35.9543,-209.517,-420.496,1187.06
337,0,28.4822,64.7047,-36.2655,-210.014,-420.456,1187.41
338,0,28.6063,64.7176,-36.1068,-209.53,-420.231,1187.92
339,0,28.8482,64.5954,-35.7368,-209.243,-420.087,1188.26
340,0,29.0092,64.5352,-35.5948,-208.883,-419.986,1188.46
341,0,29.1003,64.4596,-35.5078,-208.411,-419.922,1188.58
342,0,29.1266,64.3,-35.3711,-207.889,-419.874,1188.77
343,0,29.1261,64.3811,-35.474,-207.534,-419.989,1188.72
344,0,29.2371,64.297,-35.3438,-207.219,-420.129,1188.61
345,0,29.2327,64.334,-35.4495,-207.006,-420.374,1188.47
346,0,29.2123,64.2074,-35.469,-206.702,-420.61,1188.38
347,0,29.1778,64.1658,-35.4984,-206.448,-420.83,1188.16
348,0,29.1133,64.1689,-35.5847,-206.323,-421.138,1187.98
349,0,29.0164,64.2376,-35.6057,-206.183,-421.431,1187.81
350,0,29.1235,64.055,-35.2629,-205.965,-421.689,1187.7
351,0,29.1303,64.0084,-35.2823,-205.77,-421.954,1187.62
352,0,29.1262,64.0379,-35.3355,-205.517,-422.185,1187.53
353,0,29.1113,64.0573,-35.3936,-205.25,-422.377,1187.5
354,0,29.2052,64.0526,-35.394,-205.129,-422.657,1187.53
355,0,28.3411,65.2153,-36.7661,-205.173,-423.319,1187.71
356,0,28.3135,65.3626,-36.7763,-204.807,-423.386,1187.65
357,0,28.8586,64.8066,-36.0184,-204.225,-423.057,1187.42
358,0,28.8108,64.7575,-36.1453,-203.779,-423.031,1187.49
359,0,28.67,64.9589,-36.6498,-203.477,-423.119,1187.46
360,0,28.6934,64.992,-36.7928,-203.274,-423.235,1187.46
361,0,28.7314,65.0088,-36.802,-203.217,-423.43,1187.48
362,0,28.0852,65.8713,-37.7637,-203.529,-424.155,1187.61
363,0,28.028,65.9249,-37.5695,-203.564,-424.481,1187.63
364,0,28.0811,65.9204,-37.5094,-203.715,-424.835,1187.55
365,0,28.0576,65.9891,-37.6633,-203.891,-425.191,1187.42
366,0,27.9116,66.1024,-37.9113,-203.981,-425.466,1187.43
367,0,27.9288,66.1227,-37.9582,-204.192,-425.73,1187.43
368,0,27.88,66.1565,-37.8662,-204.311,-425.913,1187.56
369,0,27.9118,66.0222,-37.463,-204.421,-425.977,1187.73
370,0,27.9162,66.0162,-37.3009,-204.519,-426.113,1187.88
371,0,27.8919,66.0073,-37.226,-204.575,-426.214,1188.07
372,0,27.8469,66.1006,-37.2595,-204.604,-426.329,1188.14
373,0,27.9261,66.1118,-37.2632,-204.676,-426.457,1188.18
374,0,27.994,66.154,-37.3269,-204.817,-426.633,1188.21
375,0,27.9997,66.2121,-37.4264,-204.926,-426.793,1188.29
376,0,27.9466,66.4177,-37.6146,-205.058,-426.945,1188.3
377,0,28.0095,66.3573,-37.466,-205.126,-426.997,1188.34
378,0,27.9206,66.3719,-37.4602,-205.21,-427.025,1188.5

Trajectories
100
,,Stap:segment1,,,Stap:segment2,,,Stap:segment3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-214.702225,-369.045746,1234.055176,-257.778107,-345.027679,1211.431519,-279.991669,-287.956940,1200.374756
2,0,-210.529526,-360.999023,1244.420898,-253.372787,-336.504608,1221.879028,-275.458008,-279.335419,1211.542603
3,0,-205.982605,-352.539459,1255.572021,-248.504349,-327.492493,1233.136475,-270.460632,-270.243347,1223.616699
4,0,-200.977707,-343.777283,1267.549805,-243.296265,-318.101837,1245.335693,-264.999115,-260.762878,1236.581665
5,0,-195.736374,-334.736847,1280.340332,-237.655716,-308.270996,1258.229126,-258.973907,-250.820816,1250.480347
6,0,-190.168030,-325.490723,1293.967041,-231.706619,-298.118286,1272.062134,-252.583649,-240.522369,1265.493530
7,0,-184.277023,-316.143616,1308.421997,-225.426575,-287.834503,1286.823975,-245.875549,-230.012222,1281.560425
8,0,-178.253601,-306.817505,1323.610962,-218.927734,-277.379272,1302.372192,-238.864273,-219.473846,1298.514160
9,0,-172.027573,-297.507935,1339.560303,-212.305695,-267.214813,1318.860474,-231.679764,-209.001968,1316.459717
10,0,-165.651443,-288.406128,1356.269043,-205.522308,-257.177399,1336.214722,-224.309677,-198.762650,1335.280273
11,0,-159.112885,-279.581055,1373.701660,-198.658585,-247.392776,1354.346069,-216.835999,-188.781784,1354.856934
12,0,-152.561752,-270.998718,1391.779663,-191.740311,-237.951263,1373.239746,-209.226776,-179.119308,1375.314941
13,0,-145.959137,-262.833832,1410.625122,-184.631516,-228.885651,1392.932251,-201.627945,-169.923492,1396.611938
14,0,-139.170273,-255.027451,1430.085938,-178.026810,-220.355011,1413.314087,-193.988159,-161.220169,1418.783203
15,0,-132.336319,-247.511948,1450.419067,-171.425552,-212.309708,1434.547485,-186.648285,-153.105270,1441.788940
