Segments
100
,,Stap:segment,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
149,0,51.9906,56.076,-10.5693,110.218,-700.463,1432.93
150,0,50.5223,54.9866,-9.51066,100.372,-701.596,1421.42
151,0,59.9063,31.6612,14.4749,91.8592,-701.281,1410.08
152,0,57.8414,31.5966,15.0522,82.234,-703.363,1398.45
153,0,55.7903,31.4412,15.7729,72.7697,-705.822,1387.12
154,0,35.216,62.257,-20.181,61.9267,-711.313,1376.97
155,0,33.4513,61.1559,-19.7919,52.197,-714.516,1367.1
156,0,31.5172,61.2777,-20.1084,42.7028,-718.121,1357.17
157,0,29.3949,61.3773,-20.1862,33.347,-721.529,1348.23
158,0,62.5942,-5.69997,61.1747,28.9327,-719.535,1333.66
159,0,61.6972,-5.24039,62.9094,19.6989,-723.551,1325.64
160,0,60.7833,-5.08632,64.4216,10.4273,-727.768,1318.1
161,0,60.0163,-5.18493,67.1611,1.21314,-732.388,1310.97
162,0,19.7161,61.1675,-20.1791,-13.2587,-743.591,1310.41
163,0,17.8685,60.8152,-19.5811,-22.549,-748.965,1304.08
164,0,15.9098,60.5773,-19.0253,-31.7249,-754.585,1298.27
165,,,,,,,
166,0,24.6231,47.6427,7.35141,-47.6294,-765.349,1289.05
167,0,10.6657,60.4508,-16.8192,-59.1943,-771.555,1286.18
168,0,9.03021,61.0077,-16.6051,-68.2535,-777.036,1283.99
169,0,7.66214,61.4473,-16.2859,-77.1277,-782.337,1282.63
170,0,6.172,62.1235,-16.1203,-85.8263,-787.543,1281.91
171,0,4.98584,62.6164,-15.7047,-94.3672,-792.822,1281.87
172,0,17.4109,52.6322,9.73863,-101.103,-795.3,1281.99
173,0,16.2211,53.5514,10.2223,-109.427,-800.515,1283.14
174,0,10.5263,58.1185,2.55023,-118.017,-806.475,1284.67
175,0,12.1509,57.03,7.57439,-125.769,-810.865,1287.54
176,0,9.29441,59.4655,5.02395,-133.273,-814.461,1291.07
177,,,,,,,
178,,,,,,,
179,,,,,,,
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,,,,,,,
184,0,6.3464,69.1217,11.0625,-191.555,-850.485,1338.04
185,0,6.84726,69.8901,13.4885,-196.066,-855.683,1346.33
186,0,7.12525,71.0633,14.2336,-202.648,-857.035,1355.13
187,0,6.85887,72.437,14.3643,-208.053,-860.32,1363.97
188,0,7.07559,73.6996,14.9824,-213.147,-863.523,1373.17
189,0,6.37739,75.4059,14.5745,-217.819,-866.721,1382.79
190,0,6.2643,76.984,14.9433,-222.343,-869.785,1392.57
191,0,6.14882,78.5553,15.4612,-226.512,-872.844,1402.76
192,0,5.75757,80.3264,15.6935,-230.355,-875.837,1413.15
193,0,5.56036,81.9681,16.0717,-233.837,-878.726,1423.74
194,0,5.48774,83.5872,16.5535,-236.976,-881.451,1434.44
195,0,5.49572,85.2078,17.1711,-239.789,-883.909,1445.13
196,0,5.34309,86.8154,17.405,-242.249,-886.367,1456.01
197,0,6.01166,88.1103,18.2657,-244.17,-888.726,1467.11
198,0,6.40208,89.5446,18.9514,-245.911,-890.864,1478.3
199,0,1.58072,93.3843,15.6984,-245.734,-893.233,1489.68
200,0,-0.040058,94.8971,14.2004,-247.403,-894.971,1501.31
201,0,1.90727,96.9566,16.7642,-247.365,-896.493,1512.78
202,0,2.10253,98.7853,17.0608,-247.442,-897.72,1524.57
203,0,2.42389,100.65,17.2761,-247.294,-898.527,1536.17
204,0,2.79469,102.468,17.3124,-246.636,-898.971,1547.6
205,0,2.7925,104.229,16.8536,-245.655,-899.329,1558.97
206,0,2.37503,106.038,16.1585,-244.361,-899.518,1570.13
207,0,3.00315,107.615,16.374,-242.841,-899.534,1581.07
208,0,2.96476,109.31,16.2872,-240.88,-899.583,1592.02
209,0,3.03899,111.052,16.3434,-238.547,-899.481,1602.92
210,0,16.1893,109.146,24.1835,-236.557,-898.672,1613.85
211,0,4.41718,114.563,17.0666,-232.742,-897.999,1624.22
212,0,17.0186,112.895,23.4381,-229.853,-896.311,1634.56
213,0,15.6841,114.61,21.1552,-226.406,-894.496,1644.46
214,0,3.6993,119.822,13.6368,-221.71,-892.719,1653.51
215,0,16.7417,117.673,19.1233,-218.114,-890.044,1662.64
216,0,17.5033,118.934,18.2928,-213.6,-887.478,1671.14
217,0,17.7434,120.449,17.1994,-208.811,-884.855,1679.25
218,0,19.2864,121.626,16.8884,-203.75,-881.909,1686.98
219,0,6.69533,127.225,10.1935,-197.934,-879.113,1694.13
220,0,19.4525,124.985,14.7639,-192.806,-875.31,1701.12
221,0,20.7209,126.194,14.0085,-187.048,-871.768,1707.31
222,0,7.48172,131.927,7.2616,-180.849,-868.359,1712.67
223,0,8.56165,132.943,6.46734,-175.087,-864.423,1717.68
224,0,9.68064,133.788,5.70207,-169.192,-860.272,1722.17
225,0,9.2918,135.049,4.35421,-163.261,-856.078,1726.09
226,0,11.7461,135.466,4.0801,-157.096,-851.661,1729.69
227,0,27.1005,131.072,8.36853,-150.974,-846.711,1732.97
228,0,12.1907,137.865,1.83274,-143.736,-842.286,1735.42
229,0,28.6427,133.04,6.07047,-137.17,-836.935,1737.62
230,0,30.3974,133.49,4.89849,-130.133,-831.916,1739.04
231,0,14.8083,140.876,-1.83146,-122.798,-827.015,1739.54
232,0,30.6967,135.451,1.52938,-116.135,-821.375,1739.81
233,0,16.2842,142.239,-4.56101,-108.93,-816.31,1739.11
234,0,32.9717,135.785,-0.936229,-102.374,-810.38,1738.23
235,0,34.4432,135.642,-2.12856,-95.4316,-804.703,1736.68
236,0,35.034,135.905,-3.5119,-88.3138,-798.68,1734.5
237,0,36.2911,135.865,-5.03062,-81.1779,-792.543,1731.7
238,0,37.1894,135.907,-6.79467,-73.8716,-786.182,1728.3
239,0,37.6743,136.062,-8.87857,-66.5381,-779.678,1724.29
240,0,38.3625,136.06,-10.9664,-59.4629,-773.049,1719.49
241,0,38.7588,135.964,-13.2105,-52.4304,-766.607,1714.28
242,0,39.8199,135.369,-15.0434,-45.611,-760.142,1708.57
243,0,40.5451,134.867,-16.8138,-38.7153,-753.785,1702.46
244,0,41.7442,134.063,-18.3225,-31.7791,-747.49,1696
245,0,42.7803,133.39,-19.8442,-24.8036,-741.313,1689.17
246,0,43.5168,132.99,-21.4432,-17.7555,-735.126,1681.79
247,0,44.0689,132.481,-23.2327,-10.5569,-729.111,1674
248,0,44.4762,131.921,-25.1798,-3.51893,-723.261,1665.72
249,0,44.6813,131.394,-27.2831,3.19151,-717.607,1656.96
250,0,44.9071,130.536,-29.0476,9.82534,-712.142,1647.87
251,0,45.6937,129.137,-30.4108,16.2442,-706.854,1638.49
252,0,46.3115,127.657,-31.6258,22.675,-701.818,1628.9
253,0,47.3559,125.804,-32.6071,29.0337,-696.952,1619
254,0,48.1637,124.119,-33.5495,35.4915,-692.193,1608.68
255,0,48.7226,122.514,-34.8283,42.1755,-687.71,1598.12
256,0,49.1398,121.061,-36.3432,48.9786,-683.468,1587.13
257,0,49.0935,120.086,-38.1618,55.7648,-679.61,1575.85
258,0,48.7605,119.347,-40.0803,62.4241,-676.112,1564.25
259,0,48.9214,117.967,-41.8499,68.6497,-673.053,1552.64
260,0,47.3479,118.171,-42.4028,76.0999,-669.103,1539.72
261,0,50.1442,113.435,-44.475,79.9631,-668.519,1530.04
262,0,51.6991,110.101,-44.1673,85.5163,-666.635,1518.77
263,0,53.2652,106.567,-43.2776,91.1888,-665.079,1507.8
264,0,54.7089,103.064,-42.4247,97.0936,-663.722,1497.08
265,0,54.8661,101.025,-42.8835,103.083,-662.575,1486.38
266,0,55.0075,99.0872,-43.5441,109.447,-661.638,1475.81
267,0,56.136,93.0987,-42.2152,117.479,-661.348,1467.37
268,0,54.4964,96.0786,-46.3321,122.417,-660.439,1455.08
269,0,55.398,90.4757,-45.2089,130.335,-660.657,1447.02
270,0,54.8585,91.4309,-47.4558,135.497,-660.313,1435.99
271,0,55.2124,89.1904,-47.4199,141.491,-660.537,1426.94
272,0,55.6612,87.02,-47.2505,147.178,-660.954,1418.46
273,0,55.9048,85.4181,-47.1726,152.888,-661.437,1410.51
274,0,56.1621,83.8814,-47.2028,158.53,-662.102,1403.26
275,0,56.374,82.616,-47.4323,163.996,-662.831,1396.38
276,0,56.6224,81.4365,-47.6797,169.125,-663.646,1389.82
277,0,56.5806,80.2283,-47.7994,174.094,-664.556,1383.82
278,0,56.605,78.8605,-47.5493,178.837,-665.509,1378.33
279,0,56.7244,77.4443,-47.2148,183.25,-666.533,1373.42
280,0,56.9659,76.4534,-47.0888,187.937,-669.588,1368.74
281,0,57.2584,74.7571,-46.44,192.414,-668.572,1365.44
282,0,57.5825,73.538,-46.2473,197.415,-669.635,1362.44
283,0,57.9569,72.907,-46.7137,202.006,-670.658,1359.61
284,0,58.1946,72.4854,-47.3594,206.437,-671.751,1357.12
285,0,58.1291,72.1803,-47.8077,210.742,-672.896,1355.16
286,0,58.1872,71.7146,-48.0196,214.216,-674.039,1353.4
287,0,58.348,71.1013,-47.7949,217.177,-675.227,1352.06
288,0,58.5238,70.6356,-47.3938,219.902,-676.379,1351.21
289,0,58.7311,70.438,-47.0855,222.582,-677.512,1350.82
290,0,59.0442,70.4264,-46.9829,225.14,-678.65,1350.74
291,0,59.3051,70.586,-47.0981,227.639,-679.729,1350.79
292,0,59.5158,70.8433,-47.5042,229.877,-680.797,1350.89
293,0,59.7079,70.9043,-47.5786,231.841,-681.869,1350.91
294,0,59.9345,70.3902,-47.2388,233.587,-682.92,1350.98
295,0,60.114,69.9675,-47.0456,234.767,-683.905,1350.82
296,0,60.02,69.6954,-46.8612,235.82,-684.897,1350.8
297,0,60.0345,69.5276,-46.6029,236.571,-685.821,1350.74
298,0,60.0803,69.1074,-46.0577,237.373,-686.662,1350.96
299,0,60.1046,69.1035,-45.8273,238.075,-687.49,1351.21
300,0,60.2118,69.0368,-45.6821,238.673,-688.265,1351.61
301,0,60.4043,68.7731,-45.3295,239.426,-689.046,1352.17
302,0,60.3538,69.1477,-45.5914,240.008,-689.793,1352.55
303,0,60.3307,69.2936,-45.6161,240.506,-690.486,1352.83
304,0,60.4102,69.0374,-45.4435,240.889,-691.136,1353.06
305,0,60.3546,68.9339,-45.3552,241.214,-691.773,1353.33
306,0,60.3558,68.7018,-45.1558,241.377,-692.333,1353.62
307,0,60.334,68.6424,-44.989,241.504,-692.866,1353.93
308,0,60.4224,68.6789,-44.9099,241.471,-693.32,1354.11
309,0,60.4626,68.6181,-44.7286,241.426,-693.774,1354.38
310,0,60.2886,68.8279,-44.7904,241.364,-694.131,1354.66
311,0,60.3474,68.7399,-44.5475,241.228,-694.496,1355.01
312,0,60.4718,68.6091,-44.275,240.966,-694.836,1355.39
313,0,60.4918,68.7171,-44.1389,240.637,-695.14,1355.75
314,0,60.3848,68.8709,-44.0282,240.338,-695.395,1356.09
315,0,60.4184,68.7276,-43.7302,239.969,-695.6,1356.42
316,0,60.3729,68.7073,-43.595,239.54,-695.813,1356.6
317,0,60.2736,68.6846,-43.5299,239.169,-695.938,1356.74
318,0,60.2459,68.5908,-43.4151,238.785,-696.066,1356.81
319,0,60.1732,68.6092,-43.3885,238.396,-696.161,1356.89
320,0,60.0681,68.7633,-43.4614,237.922,-696.246,1357.02
321,0,59.9975,68.9261,-43.4191,237.441,-696.339,1357.23
322,0,59.9334,69.2077,-43.392,236.866,-696.388,1357.44
323,0,59.9449,69.154,-43.1645,236.344,-696.464,1357.82
324,0,60.013,69.1742,-42.9826,235.864,-696.558,1358.13
325,0,60.0044,69.2304,-42.8422,235.394,-696.57,1358.36
326,0,60.0014,69.2316,-42.8376,234.841,-696.569,1358.45
327,0,59.9442,69.2705,-42.8617,234.303,-696.569,1358.44
328,0,59.8975,69.2907,-42.923,233.689,-696.623,1358.39
329,0,59.711,69.3707,-42.9011,233.079,-696.588,1358.36
330,0,59.654,69.2625,-42.6187,232.499,-696.574,1358.41
331,0,59.5825,69.3619,-42.4726,231.952,-696.604,1358.51
332,0,59.552,69.4759,-42.4638,231.4,-696.577,1358.58
333,0,59.5578,69.5466,-42.4428,230.954,-696.54,1358.68
334,0,59.6395,69.4616,-42.3494,230.596,-696.517,1358.8
335,0,59.6259,69.4629,-42.3775,230.25,-696.481,1358.97
336,0,59.5261,69.5911,-42.4768,229.97,-696.485,1359.2
337,0,59.5068,69.7508,-42.5437,229.63,-696.479,1359.4
338,0,59.5281,69.8893,-42.5237,229.218,-696.415,1359.53
339,0,59.4993,69.9735,-42.5191,228.735,-696.42,1359.68
340,0,59.4228,70.0483,-42.4279,228.248,-696.438,1359.75
341,0,59.3624,69.9641,-42.2515,227.755,-696.428,1359.78
342,0,59.455,69.7134,-42.0319,227.133,-696.408,1359.77
343,0,59.3678,69.6847,-41.9184,226.781,-696.423,1359.86
344,0,59.3748,69.6939,-41.8073,226.472,-696.406,1360.02
345,0,59.4168,69.7473,-41.7398,226.187,-696.396,1360.28
346,0,59.3983,69.9189,-41.8189,225.983,-696.376,1360.57
347,0,59.505,69.9683,-41.7544,225.785,-696.401,1360.8
348,0,59.8041,69.8701,-41.7992,225.106,-696.475,1360.82
349,0,59.7283,69.9571,-41.7708,224.914,-696.484,1360.98
350,0,59.739,69.8596,-41.6391,224.651,-696.494,1361.08
351,0,59.8018,69.734,-41.4748,224.382,-696.525,1361.15
352,0,59.667,69.893,-41.54,224.144,-696.557,1361.22
353,0,59.7098,69.743,-41.423,223.826,-696.594,1361.35
354,0,59.7486,69.6339,-41.2271,223.626,-696.633,1361.52
355,0,59.5907,69.6949,-41.0808,223.79,-696.657,1361.88
356,0,59.5693,69.7738,-41.0923,223.692,-696.722,1362.12
357,0,59.6112,69.872,-41.0918,223.618,-696.757,1362.35
358,0,59.6326,69.9833,-41.1854,223.531,-696.82,1362.6
359,0,59.6182,70.0813,-41.2647,223.54,-696.912,1362.86
360,0,59.618,70.157,-41.3133,223.497,-696.979,1363.11
361,0,59.553,70.2824,-41.3357,223.475,-697.06,1363.34
362,0,59.7695,70.182,-41.2835,223.127,-697.143,1363.33
363,0,59.8425,70.0154,-41.1685,222.981,-697.2,1363.42
364,0,59.7451,70.1165,-41.2466,222.84,-697.259,1363.43
365,0,59.74,69.9943,-41.1315,222.624,-697.33,1363.43
366,0,59.5585,70.1224,-41.125,222.428,-697.365,1363.39
367,0,59.395,70.106,-40.8748,222.568,-697.444,1363.6
368,0,59.3404,70.2345,-40.8685,222.485,-697.523,1363.64
369,0,59.5778,70.0647,-40.8055,222.207,-697.699,1363.67
370,0,59.7488,70.0561,-40.7501,222.226,-697.801,1363.68
371,0,59.7992,70.1025,-40.8095,222.288,-697.888,1363.68

Trajectories
100
,,Stap:segment1,,,Stap:segment2,,,Stap:segment3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,178.035446,-686.517090,1404.886963,154.972549,-640.476013,1414.149170,160.278992,-581.968384,1427.507080
2,0,178.087128,-686.313965,1403.921265,154.978333,-640.257629,1413.083740,160.256989,-581.682800,1426.280884
3,0,178.108200,-686.123413,1402.761963,155.001251,-640.075500,1411.867798,160.278839,-581.437439,1424.799072
4,0,178.192291,-685.890564,1401.389282,155.017258,-639.848267,1410.299438,160.256119,-581.158630,1423.068115
5,0,178.259476,-685.726440,1399.783569,155.010162,-639.642822,1408.490112,160.130753,-580.839722,1421.011108
6,0,178.375366,-685.473145,1398.000732,154.954468,-639.358826,1406.413086,160.032761,-580.569397,1418.715576
7,0,178.565475,-685.236816,1396.044434,154.957260,-639.162903,1404.138794,160.008194,-580.324829,1416.245972
8,0,178.847794,-685.060303,1393.971680,155.111771,-638.989075,1401.765503,160.133759,-580.063721,1413.669556
9,0,179.298019,-685.023132,1391.798462,155.559586,-638.868164,1399.345703,160.507965,-579.853149,1411.005249
10,0,179.947861,-684.944336,1389.403076,156.144440,-638.795837,1396.777832,161.092300,-579.799194,1408.271240
11,0,180.752365,-685.006714,1386.851929,156.976425,-638.820007,1394.063477,161.936340,-579.737305,1405.378784
12,0,181.731720,-685.117798,1383.967773,157.857697,-638.833374,1390.962646,162.774887,-579.768555,1402.077026
13,0,182.744720,-685.290649,1380.742432,158.895599,-638.925171,1387.518921,163.813461,-579.834412,1398.343628
14,0,183.818939,-685.495544,1377.063232,159.949265,-639.144714,1383.597656,164.756348,-579.965271,1394.147461
15,0,185.088120,-685.879883,1373.193726,161.054993,-639.412964,1379.290527,165.924011,-580.226440,1389.506470
16,0,186.396484,-686.183533,1368.901855,162.313141,-639.805847,1374.684814,167.131958,-580.576233,1384.601440
17,0,188.078781,-686.714233,1364.455811,163.940887,-640.283997,1369.815063,168.530426,-580.955444,1379.337524
18,0,189.868469,-687.270325,1359.754639,165.728561,-640.721069,1364.676147,170.424774,-581.377686,1373.874878
19,0,191.962067,-687.867676,1354.752930,167.815033,-641.264160,1359.349121,172.510513,-581.832153,1367.962402
20,0,194.134003,-688.496765,1349.464355,170.127090,-641.744080,1353.506470,174.859711,-582.315002,1361.649414
21,0,196.498962,-688.972412,1343.608643,172.415817,-642.355408,1347.246094,177.269058,-582.903503,1354.878296
22,0,198.988007,-689.833069,1338.016846,174.776871,-643.092651,1340.806641,179.634933,-583.523743,1347.770630
23,0,201.589340,-690.696228,1332.249512,177.241653,-643.914978,1334.249878,182.085281,-584.283020,1340.554932
24,0,204.402191,-691.713318,1326.535522,180.023819,-644.841003,1327.794922,184.855530,-585.147156,1333.479614
25,0,207.714142,-692.848755,1321.066772,183.296616,-645.873047,1321.634766,188.253754,-586.105896,1326.906494
26,0,211.387375,-693.960510,1315.687500,187.109894,-646.872986,1315.762573,192.128555,-587.150330,1320.643433
27,0,215.306107,-695.069763,1310.345337,191.351059,-647.901794,1310.101929,196.645920,-588.197449,1314.452759
