Segments
100
,,Stap:segment,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
1,0,53.5099,109.085,-41.2042,163.445,-681.415,1456.36
2,0,53.5948,109.207,-41.2513,163.531,-681.367,1456.68
3,0,53.6657,109.337,-41.3261,163.58,-681.253,1456.96
4,0,53.6366,109.459,-41.3758,163.614,-681.112,1457.22
5,0,53.5229,109.667,-41.5242,163.501,-680.994,1457.42
6,0,53.4051,109.778,-41.5728,163.342,-680.836,1457.59
7,0,53.2544,109.904,-41.5666,163.106,-680.692,1457.74
8,0,53.1857,109.929,-41.4223,162.857,-680.555,1457.81
9,0,53.1325,109.94,-41.2329,162.568,-680.436,1457.84
10,0,53.043,109.965,-41.0842,162.244,-680.31,1457.87
11,0,52.8617,110.092,-41.0685,161.967,-680.226,1457.83
12,0,52.7267,110.282,-40.9734,161.817,-680.086,1457.7
13,0,52.4675,110.586,-41.0462,161.82,-679.945,1457.6
14,0,52.2456,110.92,-41.1488,161.923,-679.799,1457.37
15,0,51.8605,111.427,-41.4229,162.125,-679.648,1456.92
16,0,51.5116,111.712,-41.538,162.479,-679.352,1456.28
17,0,51.0951,111.971,-41.6459,162.761,-678.984,1455.3
18,0,50.8097,111.922,-41.7966,163.184,-678.482,1454.03
19,0,50.1758,112.236,-42.2889,163.687,-677.841,1452.31
20,0,49.6343,112.236,-42.7931,164.466,-677.162,1450.39
21,0,49.0417,112.403,-43.3653,165.418,-676.342,1448.06
22,0,48.3643,112.55,-44.1007,166.582,-675.439,1445.35
23,0,47.6258,112.678,-44.917,168.087,-674.404,1442.29
24,0,47.3442,112.051,-45.571,169.81,-673.314,1438.96
25,0,46.7768,111.86,-46.4881,171.743,-672.023,1434.87
26,0,45.8072,111.915,-47.9165,173.897,-670.702,1430.23
27,0,44.77,111.884,-49.6332,176.233,-669.361,1425.19
28,0,43.9288,111.501,-51.3337,178.845,-668.011,1419.81
29,0,43.1551,110.805,-52.9528,181.598,-666.811,1414.29
30,0,42.6196,110.076,-54.484,184.427,-665.639,1408.34
31,0,42.2233,108.87,-55.7637,187.508,-664.722,1402.25
32,0,43.3919,103.663,-54.7879,192.157,-664.333,1397.69
33,0,42.2885,103.079,-56.3272,195.583,-663.729,1390.78
34,0,41.3482,102.207,-57.7212,199.191,-663.269,1383.52
35,0,38.5915,104.637,-61.3302,202.11,-662.545,1374.59
36,0,37.6008,103.468,-62.9421,206.552,-662.107,1366.64
37,0,36.6306,102.608,-64.9836,211.332,-661.819,1358.39
38,0,35.9478,101.577,-66.9709,216.73,-661.659,1350.17
39,0,35.7475,100.615,-68.9698,222.465,-661.584,1341.83
40,0,36.3397,98.5946,-70.1406,229.121,-661.672,1334.06
41,0,34.5711,99.8853,-73.8161,236.862,-662.212,1326.46
42,0,36.9886,96.5815,-73.694,244.447,-662.162,1319.54
43,0,37.611,95.9723,-75.6376,253.401,-662.674,1313.25
44,0,38.8342,95.5117,-77.621,263.051,-663.196,1307.3
45,0,39.9096,95.5028,-80.2624,273.652,-664.04,1302
46,0,41.4289,95.2262,-82.8419,284.6,-665.102,1296.99
47,0,42.6909,95.4637,-85.8971,295.79,-666.398,1292.3
48,0,44.0541,95.4355,-88.8215,307.022,-667.867,1288.13
49,0,45.4763,95.4504,-91.5175,318.306,-669.466,1284.49
50,0,47.1457,95.3127,-93.8502,329.361,-671.231,1281.4
51,0,49.3168,94.8553,-95.5665,340.012,-673.112,1278.86
52,0,50.4824,95.138,-97.6265,350.663,-675.049,1276.86
53,0,52.4622,94.4643,-98.716,360.966,-677.105,1275.51
54,0,54.0132,93.8779,-99.7963,371.206,-679.093,1274.95
55,0,54.7219,94.1064,-101.275,381.64,-681.093,1275.31
56,0,56.1068,94.3755,-102.379,391.933,-683.231,1276.61
57,0,51.9238,112.532,-110.922,401.639,-690.076,1277.87
58,0,52.8327,117.728,-113.36,411.554,-692.147,1280.25
59,0,55.7793,118.44,-113.397,421.685,-694.844,1283.62
60,0,57.7323,119.124,-118.032,430.024,-699.017,1288.37
61,0,59.8147,122.604,-115.378,440.889,-700.356,1291.37
62,0,65.0581,119.045,-114.613,449.987,-703.42,1296.13
63,0,64.1484,126.302,-117.739,458.701,-706.201,1300.92
64,0,75.4557,99.0104,-110.656,469.09,-706.05,1307.69
65,0,77.9913,97.8785,-110.648,477.427,-708.901,1313.79
66,0,79.3814,102.003,-112.009,483.984,-711.233,1322.53
67,0,81.6552,103.027,-111.637,491.748,-714.3,1330.3
68,0,83.8852,104.704,-111.041,499.005,-717.428,1338.7
69,0,88.0124,98.5492,-108.046,507.188,-721.108,1345.43
70,0,90.6019,87.3419,-103.808,513.01,-723.92,1354.96
71,0,92.6166,85.7015,-102.536,518.661,-726.858,1364.31
72,0,94.2663,86.503,-102.037,523.39,-729.257,1373.29
73,0,95.4534,86.2523,-101.158,527.952,-731.511,1382.74
74,0,96.4439,86.6133,-100.264,532.018,-733.491,1392.47
75,0,97.6066,86.7814,-99.1697,535.675,-735.462,1402.98
76,0,98.6443,87.6763,-97.7931,539.099,-737.802,1414.25
77,0,103.445,83.266,-94.5183,541.653,-740.156,1425.85
78,0,105.63,83.4873,-92.1271,544.171,-743.155,1438.13
79,0,104.364,92.0781,-91.4842,546.064,-746.383,1450.3
80,0,105.513,94.0131,-89.5186,548.096,-750.1,1463.4
81,0,107.705,94.4136,-87.2016,548.746,-752.933,1475.65
82,0,108.624,89.0465,-84.6724,550.249,-757.533,1489.41
83,0,110.35,97.2578,-83.4749,549.001,-758.628,1499.9
84,0,111.616,96.8173,-81.7044,548.827,-761.877,1512.1
85,0,113.058,98.2658,-80.0161,547.784,-764.674,1523.57
86,0,114.409,99.5472,-78.3201,546.374,-767.646,1535.1
87,0,115.88,99.728,-76.4049,544.509,-770.826,1546.81
88,0,116.223,87.359,-73.1438,544.902,-778.341,1560.8
89,0,119.136,100.616,-71.2085,538.491,-776.451,1569.66
90,0,120.09,86.2686,-67.4952,537.373,-783.685,1583.55
91,0,123.062,96.4837,-64.7163,529.962,-781.721,1592.59
92,0,124.892,94.0572,-61.1549,524.822,-784.056,1603.61
93,0,126.444,91.6461,-57.4988,519.44,-786.33,1614.16
94,0,128.058,89.7805,-54.0895,513.441,-788.075,1623.85
95,0,129.209,88.2676,-50.9621,507.294,-789.651,1632.85
96,0,129.949,87.2968,-48.2461,500.754,-790.884,1641.06
97,0,130.424,86.7885,-45.7889,493.967,-791.539,1648.4
98,0,130.754,86.009,-43.6858,486.565,-791.765,1655.09
99,0,131.105,84.7212,-41.403,478.58,-791.413,1660.94
100,0,131.513,82.9055,-38.7522,470.107,-790.301,1666.04
101,0,131.803,80.273,-35.834,461.081,-788.49,1670.31
102,0,131.678,77.8619,-32.9411,451.757,-785.79,1673.68
103,0,130.992,75.7132,-30.3057,442.268,-782.165,1675.95
104,0,129.816,73.5296,-28.1307,432.756,-777.687,1677.09
105,0,128.445,71.3944,-26.4258,423.301,-772.408,1677.09
106,0,126.443,69.8944,-25.2642,413.736,-766.536,1675.88
107,0,124.521,68.1099,-24.3107,404.182,-760.151,1673.47
108,0,122.305,66.1778,-23.3885,394.565,-753.646,1669.98
109,0,120.19,64.2871,-22.6057,384.892,-746.909,1665.43
110,0,117.88,61.8628,-21.5065,375.605,-740.387,1660.1
111,0,115.451,60.1737,-20.716,366.175,-733.823,1653.73
112,0,112.655,59.8009,-20.4472,356.721,-727.292,1646.48
113,0,109.852,59.1748,-20.2283,347.456,-720.886,1638.34
114,0,107.02,58.8152,-20.2844,338.109,-714.595,1629.23
115,0,104.382,57.8531,-20.3184,328.662,-708.485,1619.25
116,0,101.517,56.9096,-20.3055,319.07,-702.599,1608.41
117,0,98.4684,56.0099,-20.2666,309.392,-696.936,1596.76
118,0,94.883,56.5126,-20.8917,299.251,-691.822,1584.31
119,0,91.5706,55.6568,-20.8956,289.503,-687.052,1571.38
120,0,88.216,54.8089,-20.8004,279.925,-682.678,1557.96
121,0,84.7943,54.2831,-20.8777,270.579,-678.926,1544.23
122,0,76.5063,64.7044,-27.0978,262.613,-676.883,1530.67
123,0,78.2881,51.4794,-20.2658,252.32,-673.006,1515.95
124,0,75.2533,50.1533,-19.9109,243.852,-671.04,1501.81
125,0,72.232,49.3895,-19.9622,234.86,-669.643,1487.22
126,0,69.382,48.5713,-20.0406,225.709,-668.843,1472.37
127,0,66.1159,48.6197,-20.7064,216.67,-668.709,1457.67
128,0,62.8973,48.4001,-21.0288,207.44,-669.145,1443.05
129,0,59.5401,48.688,-21.8299,197.955,-670.255,1428.58
130,0,56.6231,48.0314,-21.7056,188.247,-671.971,1414.57
131,0,53.8175,47.4353,-21.2775,178.471,-674.254,1401.14
132,0,51.9308,45.02,-18.3313,168.666,-676.632,1388.32
133,0,45.5732,53.0955,-26.4794,157.561,-681.372,1375.6
134,0,43.0587,52.7425,-25.6593,147.178,-685.02,1363.62
135,0,41.0056,51.4641,-23.8666,136.699,-689.124,1352.02
136,0,39.96,48.046,-19.2245,126.377,-693.426,1340.81
137,0,35.6141,50.6205,-22.1816,116.34,-697.822,1330.56
138,0,32.6653,50.7218,-21.8413,104.299,-705.681,1319.51
139,0,32.2969,46.9315,-15.6742,93.8163,-711.336,1310.26
140,0,29.4782,47.6078,-15.463,82.8788,-718.145,1301.62
141,0,23.3968,53.036,-22.9612,71.0695,-726.522,1293.72
142,0,21.5561,52.4555,-20.1579,60.1782,-733.685,1286.76
143,0,17.9092,54.1118,-21.4049,48.9406,-741.778,1281.06
144,0,22.0804,46.8648,-5.30291,38.8247,-747.977,1276.46
145,0,11.6685,56.5879,-21.7789,26.0704,-758.509,1272.5
146,0,8.72339,57.6478,-21.1103,14.9914,-766.812,1270.03
147,0,6.95467,58.0174,-18.5742,4.13772,-774.994,1268.49
148,0,3.57693,59.7289,-19.4418,-6.61657,-783.445,1268.34
149,0,1.53125,60.5829,-18.352,-16.9103,-791.266,1269.09
150,0,2.57466,59.7164,-11.9367,-26.1633,-797.608,1270.36
151,0,4.87485,58.1609,-3.80246,-34.9595,-803.156,1273.06
152,0,3.0722,59.5546,-4.17662,-43.6634,-809.762,1277.34
153,0,0.322718,61.7993,-5.79363,-52.7344,-815.672,1282.09
