Segments
100
,,Stap:segment,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
89,0,34.945,-2.89815,-37.3232,517.991,-438.253,1239.25
90,0,35.8996,-5.1729,-37.2105,530.314,-440.986,1251.66
91,0,36.8635,-7.3344,-37.045,542.102,-443.435,1264.96
92,0,37.677,-10.2389,-36.3903,553.216,-444.878,1279
93,0,38.5844,-12.8968,-35.7377,563.88,-445.947,1294.26
94,0,39.7791,-15.6394,-35.0793,573.77,-446.184,1310.8
95,0,42.3651,-15.9838,-37.8216,583.024,-445.463,1328.83
96,0,44.5629,-18.2855,-37.8879,590.836,-444.248,1348
97,0,46.7613,-21.077,-36.8649,597.737,-442.591,1368.46
98,0,49.1844,-24.2695,-35.4911,603.554,-440.139,1389.89
99,0,52.5213,-25.6971,-36.0493,607.906,-437.76,1411.79
100,0,55.5744,-27.167,-35.8887,610.67,-435.114,1433.99
101,0,58.8413,-28.3876,-36.0668,611.837,-432.077,1456.19
102,0,61.8005,-29.7328,-35.5291,611.676,-428.699,1478.2
103,0,65.7363,-28.8294,-36.3774,610.164,-425.272,1500.33
104,0,67.2456,-32.8911,-32.7327,607.324,-421.825,1522.01
105,0,70.4192,-33.9027,-31.6521,603.504,-418.611,1543.65
106,0,73.9158,-34.8685,-30.8007,598.696,-415.404,1564.66
107,0,78.0015,-34.5522,-30.9346,592.852,-412.151,1585.15
108,0,81.5931,-34.8885,-30.1301,586.294,-409.142,1604.36
109,0,86.891,-31.239,-31.68,578.37,-405.645,1622.18
110,0,89.6797,-31.6075,-30.1595,569.601,-402.044,1639.24
111,0,92.138,-31.806,-29.2723,559.005,-397.742,1655.04
112,0,95.2956,-29.7376,-28.689,548.605,-393.976,1669.45
113,0,97.7094,-28.9948,-27.3516,538.144,-389.617,1682.31
114,0,99.5791,-29.3891,-25.4104,527.267,-385.551,1693.91
115,0,101.207,-30.2041,-23.3097,515.909,-381.534,1704.38
116,0,102.702,-30.793,-21.2868,504.239,-377.645,1714.04
117,0,104.385,-31.5083,-19.4526,492.336,-373.64,1722.11
118,0,106.136,-31.3416,-17.9178,480.574,-369.611,1728.94
119,0,108.049,-27.7439,-16.4559,469.992,-366.532,1735.09
120,0,107.319,-36.0807,-14.1684,455.233,-359.394,1738.73
121,,,,,,,
122,,,,,,,
123,0,108.063,-35.4905,-10.1551,414.479,-344.52,1739.78
124,0,107.301,-40.9984,-6.31161,403.641,-335.255,1738.07
125,0,107.891,-38.5682,-5.57486,390.279,-327.809,1735.72
126,0,107.748,-37.0047,-4.20231,377.625,-320.773,1731.66
127,0,107.178,-36.2549,-2.67278,365.186,-313.873,1726.34
128,0,106.968,-32.587,-1.9842,352.947,-307.182,1720.81
129,0,106.396,-31.5306,-0.831569,340.552,-299.858,1713.75
130,0,104.485,-35.9432,2.09982,328.354,-292.616,1705.52
131,0,103.599,-35.7039,3.24315,316.108,-285.254,1696.58
132,0,102.48,-35.3619,4.35039,303.802,-277.946,1686.77
133,0,102.519,-28.3645,3.09865,291.778,-270.51,1676.14
134,0,100.644,-28.6045,4.57562,279.61,-263.336,1664.33
135,0,98.8669,-28.9822,6.16422,267.527,-255.976,1651.17
136,0,96.7689,-27.1423,7.21701,256.086,-249.45,1637.89
137,0,94.5617,-27.5239,8.65451,243.824,-242.799,1623.26
138,0,92.2821,-26.1797,9.99722,232.683,-236.752,1608.31
139,0,90.0706,-24.6961,10.7069,221.489,-231.042,1592.86
140,0,87.7264,-23.5499,11.5443,210.326,-225.837,1577.06
141,0,85.3639,-23.5107,12.8361,198.712,-220.941,1560.74
142,0,83.1209,-22.5301,13.7366,187.282,-216.648,1544.56
143,0,81.0933,-20.6322,14.3851,176.094,-212.937,1528.25
144,0,79.0299,-18.7239,14.9666,164.587,-209.618,1511.67
145,0,76.6899,-17.0214,15.6674,153.011,-206.881,1494.84
146,0,74.5691,-16.3689,16.9997,141.134,-205.042,1476.92
147,0,71.9666,-15.8778,18.6465,129.085,-203.758,1459.53
148,0,69.3804,-15.1141,19.9529,116.818,-202.972,1442.62
149,0,67.1117,-13.7879,20.788,104.416,-202.836,1426.34
150,0,65.2721,-12.4227,21.4102,91.7038,-203.32,1410.55
151,0,63.5702,-9.16228,21.0423,79.6294,-204.09,1395.69
152,0,62.0112,-7.05911,20.8853,66.278,-205.697,1381.09
153,0,60.4842,-5.51647,21.2083,52.7858,-207.99,1366.57
154,0,58.6637,-3.30058,20.8713,39.3266,-210.74,1352.6
155,0,56.7197,-1.78151,21.3753,26.2873,-213.924,1338.77
156,0,54.7115,-0.825047,22.3629,13.278,-217.528,1325.39
157,0,52.2506,3.0505,21.9475,2.34202,-221.109,1312.78
158,0,50.724,3.01104,23.7289,-10.8978,-225.902,1299.91
159,0,48.9573,3.57039,25.2814,-23.948,-230.875,1288.19
160,0,46.7365,7.20355,23.3501,-36.8523,-236.177,1277.46
161,0,44.9314,9.16453,23.3125,-49.7129,-241.536,1267.71
162,0,43.6216,10.3959,23.9355,-62.5934,-247.009,1258.91
163,0,42.3053,12.2216,23.8036,-75.1895,-252.433,1250.94
164,0,41.2607,12.9607,25.157,-87.7619,-258.009,1243.82
165,0,40.2851,14.0558,25.8369,-100.041,-263.569,1237.24
166,0,39.4195,14.7756,26.8481,-112.159,-269.316,1231.24
167,0,38.4626,15.5195,27.8428,-124.043,-275.064,1225.81
168,0,37.5076,16.2673,28.7529,-135.864,-280.782,1221.22
169,0,36.7294,17.0998,29.5157,-147.691,-286.687,1217.34
170,0,35.9687,18.1965,30.3695,-159.502,-292.562,1214.37
171,0,35.1721,19.5743,30.9527,-171.214,-298.39,1212.43
172,0,34.4747,20.7909,31.7908,-183.141,-303.949,1211.6
173,0,33.8692,22.1293,32.5937,-194.68,-309.17,1211.68
174,0,33.5505,23.6055,33.1416,-205.608,-314.089,1212.52
175,0,33.4286,25.0105,33.7603,-215.91,-318.532,1214.12
176,0,33.474,26.114,34.3331,-226.015,-322.574,1216.6
177,0,33.3243,27.7279,34.2357,-235.466,-326.073,1219.78
178,0,33.4949,28.7804,34.6858,-244.774,-329.421,1223.77
179,0,33.1849,30.7235,33.823,-253.738,-332.286,1228.79
180,0,33.5899,31.8845,34.1904,-262.574,-335.09,1234.58
181,0,33.9338,33.3917,34.552,-270.987,-337.566,1241.24
182,0,34.3602,35.0696,34.6987,-278.982,-339.853,1248.77
183,0,34.0202,37.8522,33.1231,-286.417,-341.708,1256.94
184,0,34.8163,39.3309,33.3517,-293.293,-343.269,1265.52
185,0,35.0545,41.5691,32.8043,-299.27,-343.894,1274.39
186,0,36.1031,42.6741,32.9043,-305.044,-344.712,1283.79
187,0,34.0245,47.3034,27.6174,-310.091,-345.34,1293.38
188,0,35.0223,48.4874,27.3684,-314.769,-345.683,1303.26
189,0,36.1894,49.5582,27.3805,-318.82,-345.8,1313.35
190,0,37.4139,50.8057,27.2695,-322.507,-345.784,1323.52
191,0,37.7305,52.8105,25.7631,-325.627,-345.809,1333.78
192,0,39.1961,53.6921,25.7393,-328.37,-345.649,1344.05
193,0,40.1408,55.0822,25.2703,-330.633,-345.625,1354.24
194,0,40.7036,56.8152,24.436,-332.42,-345.404,1364.04
195,0,43.2119,56.3439,26.1015,-333.79,-345.132,1373.71
196,0,42.4039,59.2699,23.5448,-334.73,-344.962,1382.62
197,0,44.0589,59.3693,24.0275,-335.422,-344.776,1391.38
198,0,44.5933,60.5493,23.328,-335.694,-344.54,1399.56
199,0,45.2125,61.5315,22.839,-335.602,-344.366,1407.35
200,0,46.0727,62.0996,22.7341,-335.408,-344.231,1414.61
201,0,46.2391,63.2981,21.9159,-334.986,-344.113,1421.37
202,0,46.8639,63.891,21.8285,-334.225,-343.86,1427.67
203,0,48.1418,63.7358,22.383,-333.241,-343.597,1433.56
204,0,47.4151,65.5612,20.5995,-332.121,-343.281,1438.83
205,0,49.0557,64.7759,21.5412,-330.706,-342.813,1443.91
206,0,49.6196,65.1446,21.3244,-329.039,-342.071,1448.47
207,0,49.4172,66.2264,20.1408,-327.344,-341.583,1452.68
208,0,49.1906,67.3635,19.01,-325.534,-340.943,1456.39
209,0,49.0665,68.3232,17.9501,-323.738,-340.272,1459.69
210,0,51.08,66.9424,19.2821,-321.802,-339.424,1462.78
211,0,50.2053,67.9893,18.2984,-318.191,-338.914,1465.99
212,0,65.1725,51.2798,33.3506,-317.821,-337.659,1467.31
213,0,65.6186,50.9714,33.2871,-315.938,-337.097,1469.11
214,0,65.7535,51.0898,32.9741,-314.119,-336.496,1470.44
215,0,65.6776,51.3732,32.4341,-312.344,-335.915,1471.43
216,0,65.9026,51.211,32.3345,-310.739,-335.464,1472.2
217,0,66.0493,51.0215,32.3507,-309.147,-335.007,1472.75
218,0,66.1562,50.9019,32.2897,-307.695,-334.602,1473.11
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,0,65.836,51.069,31.3329,-302.255,-332.774,1472.96
223,0,65.8118,51.0021,31.1012,-301.158,-332.383,1472.65
224,0,65.8207,50.908,31.0525,-300.118,-332.071,1472.23
225,,,,,,,
226,,,,,,,
227,,,,,,,
228,,,,,,,
229,,,,,,,
230,,,,,,,
231,,,,,,,
232,,,,,,,
233,,,,,,,
234,,,,,,,
235,,,,,,,
236,,,,,,,
237,,,,,,,
238,,,,,,,
239,,,,,,,
240,,,,,,,
241,,,,,,,
242,,,,,,,
243,,,,,,,
244,,,,,,,
245,,,,,,,
246,,,,,,,
247,,,,,,,
248,,,,,,,
249,,,,,,,
250,,,,,,,
251,,,,,,,
252,,,,,,,
253,,,,,,,
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,,,,,,,
258,0,65.8791,49.2889,31.6575,-292.584,-331.616,1463.9
259,0,65.9191,49.1484,31.758,-292.616,-331.788,1463.66
260,,,,,,,
261,,,,,,,
262,,,,,,,
263,0,65.793,49.2683,31.7705,-292.318,-331.752,1462.88
264,,,,,,,
265,,,,,,,
266,,,,,,,
267,,,,,,,
268,,,,,,,
269,,,,,,,
270,,,,,,,
271,,,,,,,
272,0,65.4396,49.5249,31.2227,-290.994,-331.065,1461.04
273,0,65.4978,49.3964,31.3636,-290.95,-331.014,1460.66
274,0,65.4067,49.3743,31.3877,-290.954,-331.006,1460.38
275,0,65.4549,49.2697,31.5393,-290.95,-331.034,1460.06
276,0,65.4142,49.2737,31.6087,-290.945,-331.083,1459.78
277,0,65.2629,49.4415,31.5249,-290.945,-331.17,1459.55
278,0,65.2944,49.348,31.6011,-290.956,-331.255,1459.29
279,0,65.2016,49.383,31.5695,-290.953,-331.311,1459.06
280,0,65.1835,49.3147,31.6475,-291.006,-331.362,1458.83
281,0,65.18,49.2197,31.782,-291.067,-331.419,1458.58
282,0,65.0806,49.2552,31.7892,-291.18,-331.508,1458.4
283,0,65.1125,49.1653,32.0031,-291.226,-331.51,1458.25
284,0,65.0384,49.1906,31.958,-291.294,-331.515,1458.2
285,0,65.0502,49.2018,31.9266,-291.302,-331.452,1458.16
286,0,65.0784,49.268,31.8685,-291.28,-331.367,1458.13
287,0,65.0683,49.3168,31.7808,-291.288,-331.296,1458.14
288,0,65.0539,49.3866,31.686,-291.315,-331.275,1458.15
289,0,65.0164,49.4829,31.6619,-291.326,-331.197,1458.1
290,0,65.1018,49.374,31.7928,-291.384,-331.191,1458.02
291,0,65.0179,49.4262,31.7963,-291.495,-331.197,1457.99
292,0,65.0091,49.4008,31.8877,-291.588,-331.238,1457.99
293,0,65.1002,49.2244,32.0674,-291.73,-331.313,1458.03
294,0,65.084,49.2373,32.1955,-291.808,-331.288,1458.09
295,0,65.1028,49.2456,32.2738,-291.915,-331.263,1458.16
296,0,65.1389,49.2156,32.3379,-292.003,-331.238,1458.22
297,0,64.9988,49.3998,32.2002,-292.045,-331.187,1458.27
298,0,65.1166,49.2529,32.3462,-292.102,-331.127,1458.26
299,0,65.0845,49.2737,32.264,-292.17,-331.094,1458.27
300,0,65.0031,49.3761,32.2175,-292.22,-331.052,1458.25

Trajectories
100
,,Stap:segment1,,,Stap:segment2,,,Stap:segment3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-380.225952,-317.674713,1332.537231,-425.218323,-302.294586,1312.204102,-475.618378,-268.908112,1313.399048
2,0,-381.280304,-317.325958,1342.909790,-426.351074,-302.037415,1323.179199,-477.055481,-268.814697,1325.388184
3,0,-382.437531,-316.781311,1355.157471,-428.983704,-301.110229,1334.909302,-478.268005,-268.349457,1339.194824
4,0,-382.515747,-315.594788,1367.983521,-429.826538,-300.226349,1349.171021,-479.020325,-267.442535,1354.935425
5,0,-382.023529,-314.162476,1381.936157,-430.072510,-298.912659,1364.878784,-479.213898,-266.372040,1372.270142
6,0,-381.113098,-312.696411,1396.935303,-429.654266,-297.383881,1381.635376,-478.686066,-264.958405,1390.822144
7,0,-379.586578,-311.022430,1412.624268,-428.573669,-295.564667,1399.077759,-477.319550,-263.390289,1410.163818
8,0,-377.335571,-309.381683,1428.891113,-426.679626,-293.761536,1417.206177,-475.045868,-261.505554,1430.082397
9,0,-374.434082,-307.693115,1445.511597,-421.942108,-292.741730,1436.997070,-471.893402,-259.650238,1450.399902
10,0,-370.776215,-306.021637,1462.509033,-420.736328,-289.880829,1454.266479,-467.988617,-257.919891,1471.053345
11,0,-366.465912,-304.555237,1479.775513,-413.799011,-289.505463,1475.065308,-463.226868,-256.401917,1492.088501
12,0,-361.332092,-303.197540,1497.377441,-409.161530,-288.311829,1494.648071,-457.624054,-255.161285,1513.547119
13,0,-355.465576,-302.013916,1515.181885,-402.942200,-287.305298,1514.747192,-451.071930,-254.183655,1535.449341
14,0,-348.684845,-300.937225,1533.084717,-395.297058,-286.500275,1535.130005,-443.384796,-253.286514,1557.625488
15,0,-341.067108,-300.046051,1551.067627,-391.527649,-281.742615,1551.673340,-434.600494,-252.779388,1580.194824
16,0,-332.617523,-299.330627,1568.914795,-382.857574,-281.073792,1571.776123,-424.818298,-252.305237,1602.370239
17,0,-323.291351,-298.793457,1586.650513,-373.349640,-280.375580,1591.699097,-414.080017,-252.083893,1624.335327
18,0,-313.127991,-298.169037,1603.838989,-362.963684,-279.751556,1611.307251,-402.280823,-252.024826,1645.925171
19,0,-302.275574,-297.617859,1620.609497,-351.444763,-279.186096,1630.347046,-389.264130,-251.665436,1666.877319
20,0,-290.530060,-296.935638,1637.025879,-339.049438,-278.329010,1648.776123,-375.296051,-250.953552,1687.033936
21,0,-277.874512,-295.749023,1652.342041,-325.683319,-277.011658,1666.368896,-360.206146,-249.630630,1706.089966
22,0,-264.604553,-294.483551,1666.939453,-311.462189,-275.371460,1682.890503,-344.276276,-247.865448,1724.089600
23,0,-250.610672,-292.779480,1680.506958,-296.614960,-273.302765,1698.324097,-327.455200,-245.662766,1740.936523
24,0,-236.099976,-291.125397,1692.970337,-280.992523,-271.005829,1712.756226,-309.779510,-243.077866,1756.587402
25,0,-221.044373,-289.193268,1704.425537,-264.739105,-268.609161,1725.983521,-291.496918,-240.266769,1770.933838
26,0,-205.583984,-287.365387,1714.794312,-248.026108,-266.125977,1738.079712,-272.629974,-237.400803,1784.011963
27,0,-189.763290,-285.376831,1723.972046,-230.910095,-263.640167,1748.916382,-253.186859,-234.376038,1795.795044
28,0,-173.810211,-283.549316,1731.998291,-213.496643,-261.221008,1758.638550,-233.596268,-231.533279,1806.165405
29,0,-157.560257,-281.619415,1738.802612,-195.973206,-258.787781,1766.884399,-214.068146,-228.881546,1814.976807
30,0,-141.395767,-279.869446,1744.401001,-178.357697,-256.486725,1773.764038,-194.568298,-226.219910,1822.195313
31,0,-125.655563,-278.409790,1748.631592,-160.829330,-254.176559,1779.282715,-174.995667,-223.654373,1828.136230
32,0,-109.840919,-276.867462,1751.609009,-143.501892,-252.275406,1783.360229,-155.783630,-221.155075,1832.550781
33,0,-93.825417,-274.752136,1753.125854,-126.126396,-250.007004,1786.225342,-136.588821,-218.590103,1835.541504
34,0,-77.846436,-272.935211,1753.727417,-108.789200,-247.673981,1787.647339,-117.488998,-215.929947,1837.108398
35,0,-62.066910,-271.009705,1753.041626,-91.532280,-245.227768,1787.757446,-98.745056,-213.208130,1837.134277
36,0,-46.321575,-268.910004,1751.036377,-74.396492,-242.649628,1786.449097,-79.856407,-210.138229,1835.750854
37,0,-30.792845,-266.665161,1747.677368,-57.551464,-239.821091,1783.796997,-61.232151,-206.729935,1832.836792
38,0,-15.715878,-264.147858,1743.066772,-41.030334,-236.656570,1779.643921,-43.067162,-202.870346,1828.304321
39,0,-0.940607,-261.212372,1736.847534,-24.994299,-233.091904,1773.966064,-25.527941,-198.422195,1822.085938
40,0,13.147602,-258.074890,1729.458618,-9.570176,-229.126053,1766.744629,-8.817157,-193.421951,1813.944458
41,0,26.528950,-254.660278,1720.657837,4.844664,-224.766174,1757.784546,6.817244,-187.742676,1803.967407
42,0,39.128178,-251.031525,1710.613647,18.334524,-220.304260,1747.368042,21.116760,-181.531677,1792.083130
43,0,50.840488,-247.384995,1699.278442,30.626684,-215.316910,1735.242432,34.117390,-175.205124,1778.842407
44,0,61.832016,-243.708557,1686.830933,41.946297,-210.272385,1721.758179,46.088493,-168.674377,1763.791016
45,0,72.049126,-240.172119,1673.353027,52.351116,-205.428055,1707.100098,56.909851,-162.269287,1747.520996
46,0,81.489090,-236.884338,1658.984863,61.895054,-200.795959,1691.390747,66.665581,-156.121994,1730.107666
47,0,90.132553,-234.041138,1643.898682,70.673653,-196.524475,1674.628540,75.378235,-150.362640,1711.654053
48,0,98.273750,-231.336578,1627.837524,78.503479,-192.698029,1656.958984,83.206749,-145.063995,1692.185425
49,0,105.858208,-229.042877,1611.062866,85.728622,-189.317566,1638.426514,90.229485,-140.296463,1671.777222
50,0,113.054558,-227.090851,1593.409668,91.966599,-186.493484,1618.907227,96.542786,-136.013809,1650.503662
51,0,119.613609,-225.693573,1575.244019,98.160255,-184.099640,1598.781860,102.330780,-132.408813,1628.452637
52,0,125.852478,-224.672668,1556.483276,103.971642,-182.229828,1577.916870,107.821388,-129.277618,1605.380127
53,0,131.877426,-224.234512,1537.156250,109.581207,-180.946075,1556.292358,112.765823,-126.861618,1581.417847
54,0,137.585968,-224.318863,1517.279419,114.863365,-180.259781,1534.109253,117.446960,-125.033348,1556.471924
55,0,143.146347,-225.053497,1497.018677,119.948181,-180.352982,1511.288818,121.800423,-124.039719,1530.803833
56,0,148.682907,-226.433075,1476.488159,124.787308,-181.271606,1488.045898,126.107368,-124.035683,1504.747437
57,0,154.294357,-228.592865,1455.997437,129.680450,-183.112518,1464.808716,130.503571,-125.035477,1478.675171
58,0,160.056381,-231.431564,1435.774902,134.671631,-185.755753,1441.683838,135.346405,-127.016533,1452.893921
59,0,166.080917,-234.970718,1415.783325,140.192459,-189.081207,1418.952026,140.687241,-129.963867,1427.634888
60,0,173.161484,-239.010941,1396.953247,146.440857,-193.179031,1396.606445,146.668472,-133.786041,1402.916626
61,0,180.258514,-244.132202,1377.477417,153.524750,-197.773926,1374.988892,153.263000,-138.441360,1378.564087
62,0,187.333420,-249.581787,1358.528076,161.598480,-204.011536,1353.415527,160.183807,-143.892487,1354.444092
63,0,194.680328,-255.562988,1340.000244,168.889679,-210.365067,1332.048096,168.083832,-150.374222,1330.787354
64,0,202.766022,-261.866821,1321.901367,176.094299,-218.451736,1310.172852,175.699799,-157.507858,1307.169312
65,0,210.908890,-268.759247,1304.809326,184.141357,-226.013107,1290.240356,183.758728,-165.350311,1284.578247
66,0,219.470169,-275.972565,1288.752808,192.859314,-233.907959,1271.621216,192.792099,-173.611313,1263.473022
67,0,228.795364,-283.445526,1273.719482,202.536591,-241.900925,1254.502686,202.765152,-182.132782,1243.988281
68,0,238.426987,-291.371613,1259.658936,213.676102,-249.751678,1238.829224,213.858795,-190.877441,1226.133789
69,0,248.854416,-299.215515,1247.004395,224.861557,-258.282257,1224.012573,225.774200,-199.919922,1209.402832
70,0,259.734985,-307.432343,1234.979980,236.461395,-267.169434,1209.944458,238.258789,-209.449234,1193.385376
71,0,270.830017,-316.035675,1223.831787,248.546265,-276.664795,1196.599854,251.050415,-219.476852,1178.076050
72,0,282.260254,-324.913086,1213.493164,260.877289,-286.607819,1184.059570,263.940826,-230.333206,1163.278931
73,0,294.191223,-333.907806,1204.197388,273.554932,-296.745117,1172.552734,277.627930,-241.106735,1150.098633
74,0,306.896515,-342.382477,1196.449951,286.848755,-306.214325,1163.179565,291.792297,-252.233444,1137.982056
75,0,320.163086,-351.124451,1189.713989,301.070007,-316.145721,1154.686646,307.017303,-263.213684,1127.535156
76,0,334.041901,-359.768860,1184.450073,316.477997,-325.874084,1147.561279,323.589722,-273.767273,1119.132813
77,0,348.345428,-368.025055,1180.890381,332.797302,-335.460114,1141.950195,341.486420,-283.580505,1112.982178
78,0,363.000793,-375.818115,1179.014404,349.405121,-343.712921,1138.982544,360.264343,-292.671967,1109.209717
79,0,377.810974,-383.154449,1178.667725,366.431915,-351.437378,1137.705566,379.385773,-301.065552,1107.659790
80,0,392.661591,-390.238953,1179.683716,383.301453,-358.807068,1137.985962,398.346008,-309.076996,1107.794189
81,0,407.307648,-397.167145,1181.809570,399.888092,-366.183502,1139.388184,416.755981,-317.022308,1109.140259
82,0,421.775391,-403.959381,1184.847778,416.461700,-373.397064,1141.763672,434.813354,-324.883972,1111.547119
83,0,436.011047,-410.527710,1188.899292,433.068573,-380.707275,1145.124023,452.665771,-332.679993,1114.853394
84,0,450.283112,-416.771973,1194.147461,449.947296,-389.468872,1148.592285,470.642365,-340.216034,1119.477051
85,0,463.998383,-422.117340,1200.890015,466.329468,-395.755524,1154.816162,488.766785,-347.042480,1125.728882
