Segments
100
,,Stap:segment,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
139,0,93.775,80.8856,-13.8988,294.901,-660.284,1776.94
140,0,92.1737,80.5051,-13.5751,286.613,-657.612,1768.9
141,0,90.6796,80.208,-13.2058,278.403,-654.805,1760.22
142,0,89.2616,79.6975,-12.7772,270.204,-652.117,1751.24
143,0,87.8519,79.1533,-12.4975,262.235,-649.469,1741.81
144,0,86.5129,78.4187,-12.3131,254.263,-646.763,1731.88
145,0,84.7116,78.6526,-12.4352,246.527,-643.86,1721.27
146,0,82.6221,78.9126,-13.005,238.616,-641.32,1710.44
147,0,76.683,85.1544,-16.2048,231.595,-639.222,1699.35
148,0,79.2871,78.2838,-12.9805,222.761,-636.784,1687.54
149,0,76.8752,79.0496,-13.5294,214.886,-634.837,1675.54
150,0,75.2204,78.5281,-13.3367,206.877,-633.012,1663.07
151,0,73.5848,77.7628,-13.2299,198.857,-631.49,1650.32
152,0,71.7187,77.3835,-13.4046,190.845,-630.11,1637.3
153,0,70.0934,76.833,-13.5044,182.951,-628.98,1624.15
154,0,68.1733,76.7976,-13.9772,175.106,-628.218,1610.9
155,0,66.7107,76.3785,-14.0171,167.384,-627.774,1597.49
156,0,64.9856,76.2972,-14.234,159.703,-627.643,1583.78
157,0,63.4526,75.7994,-14.0691,152.136,-627.824,1569.78
158,0,62.0183,74.8616,-13.6195,144.127,-628.408,1555.3
159,0,60.452,73.9686,-13.2839,136.681,-628.908,1540.48
160,0,58.4154,73.2783,-13.1382,129.137,-629.787,1525.57
161,0,57.4467,71.664,-12.3238,121.561,-631.028,1510.32
162,0,49.6505,79.1849,-19.5154,113.215,-633.528,1494.51
163,0,47.2899,79.0226,-20.4453,105.669,-635.646,1478.74
164,0,45.6358,77.5287,-19.992,98.4399,-638.027,1462.82
165,0,42.9439,77.1978,-20.5379,91.4302,-640.748,1446.34
166,0,41.0124,75.4272,-20.3514,84.2606,-644.12,1430.04
167,0,38.4148,74.3867,-21.0901,76.9137,-648.1,1413.96
168,0,36.6024,72.7371,-20.8519,69.8467,-652.496,1398.33
169,0,34.5798,71.6821,-20.9639,62.8281,-657.222,1383.19
170,0,41.5184,59.9852,-7.79918,57.0835,-660.903,1368.96
171,0,36.3179,63.717,-12.793,50.191,-666.556,1354.69
172,0,27.871,70.3038,-22.8023,43.6449,-672.634,1341.27
173,0,28.1158,67.1521,-19.8302,35.9567,-680.068,1327.43
174,0,26.3957,65.8866,-19.305,29.3729,-686.929,1314.82
175,0,23.8744,65.6056,-19.8494,22.4203,-694.356,1302.93
176,0,21.4166,65.8016,-21.0483,15.0694,-702.248,1291.93
177,0,19.9717,64.5764,-19.1386,8.31741,-709.536,1281.74
178,0,18.2085,64.416,-18.5588,1.2525,-717.265,1272.3
179,0,15.2304,65.4786,-20.3845,-6.10957,-725.624,1263.77
180,0,13.6887,65.3315,-19.9954,-13.0851,-733.836,1255.45
181,0,11.8243,65.1352,-20.1273,-20.0933,-742.462,1247.77
182,0,10.1838,64.6328,-19.4019,-26.603,-750.977,1240.25
183,0,10.5532,62.3782,-15.5183,-33.0646,-759.465,1233.38
184,0,6.58466,63.5674,-18.536,-39.9382,-768.869,1227.47
185,0,4.72885,63.3588,-18.6457,-46.8437,-778.181,1222.26
186,0,6.67268,60.6277,-11.1113,-52.7594,-786.175,1217.46
187,0,8.14558,58.3731,-4.87798,-59.0597,-794.518,1213.84
188,0,5.41673,59.0695,-5.57058,-64.6674,-803.254,1211.51
189,0,5.81689,57.9234,-1.72501,-71.9073,-812.182,1209.06
190,0,2.95428,58.9302,-3.08478,-77.6319,-821.203,1208.25
191,0,3.55526,57.9671,1.36474,-84.9894,-830.056,1207.64
192,0,-1.07572,60.1502,-3.21822,-90.4175,-838.321,1208.98
193,0,1.73654,60.6974,-2.72039,-97.5184,-852.02,1208.95
194,0,-0.5632,60.7141,-1.41111,-103.082,-857.713,1213.21
195,0,0.451293,60.3785,2.81265,-109.999,-864.486,1216.2
196,0,-2.36857,62.1283,0.46088,-115.161,-871.018,1220.98
197,0,-1.32654,62.5125,3.48768,-121.814,-877.202,1225.39
198,0,-4.62052,64.4848,0.0363677,-126.734,-882.99,1231.43
199,0,-3.34103,64.839,2.83505,-133.156,-888.959,1237.12
200,0,-3.84296,65.9609,4.21377,-138.5,-894.595,1244
201,0,-9.86208,69.1163,-4.03448,-145.008,-901.791,1251.27
202,0,-4.63988,68.1871,6.35712,-149.673,-906.55,1259.11
203,0,-5.07116,69.3839,7.62249,-154.827,-912.284,1267.38
204,0,-5.54807,70.5776,8.78071,-159.849,-917.711,1276.03
205,0,-6.41232,71.8098,9.12924,-164.643,-922.57,1284.9
206,0,-7.5574,73.1335,8.32264,-168.934,-927.122,1293.95
207,0,-7.64537,74.1964,9.23285,-173.084,-931.074,1303.35
208,0,-4.92688,74.3036,13.3888,-176.574,-934.606,1313.23
209,0,-8.55865,76.4816,9.47427,-180.607,-938.783,1323.48
210,0,-9.08727,77.9559,9.8884,-183.973,-942.421,1334.27
211,0,-10.8482,79.7703,9.36309,-187.065,-945.437,1345.49
212,0,-10.5503,80.9822,11.5198,-190.03,-947.554,1357.18
213,0,-11.2372,82.8633,12.4767,-193.192,-949.389,1368.32
214,0,-12.3331,84.7287,11.7519,-195.574,-951.214,1379.89
215,0,-12.2241,86.1293,11.9732,-197.636,-952.776,1391.59
216,0,-13.3039,87.8424,11.1083,-199.336,-953.972,1403.18
217,0,-13.2213,89.3137,11.1973,-200.84,-955.049,1414.95
218,0,-13.4634,90.9771,11.3591,-202.031,-955.782,1426.78
219,0,-13.1682,92.5273,11.8994,-203.028,-956.248,1438.62
220,0,-12.6894,94.0773,12.4852,-203.746,-956.321,1450.31
221,0,-12.6634,95.64,12.6937,-204.231,-955.89,1461.64
222,0,-12.5697,97.1881,12.651,-204.443,-955.224,1472.75
223,0,-13.1183,98.6038,11.6749,-204.258,-954.341,1483.7
224,0,-12.3565,99.783,11.8299,-203.87,-953.25,1494.61
225,0,-11.7848,100.96,11.9674,-203.189,-951.863,1505.42
226,0,-11.983,102.328,11.7911,-202.314,-950.129,1516.16
227,0,-11.5544,103.838,11.367,-201.238,-948.879,1526.97
228,0,-11.0669,105.305,11.6441,-199.841,-946.84,1537.77
229,0,-11.8086,106.982,10.8389,-197.935,-944.158,1548.51
230,0,-10.8738,108.552,10.9551,-195.813,-941.384,1558.85
231,0,-10.7577,110.135,10.3642,-193.386,-937.987,1568.87
232,0,-10.0328,111.562,9.90718,-190.65,-934.317,1578.57
233,0,-9.45596,112.958,9.29461,-187.786,-930.271,1587.87
234,0,-9.4338,114.382,8.4208,-184.415,-925.978,1596.9
235,0,-8.57146,115.638,8.03359,-180.961,-921.481,1605.61
236,0,-8.55593,117.171,7.04355,-177.259,-916.866,1613.95
237,0,-7.23269,118.526,6.98027,-173.174,-911.853,1621.9
238,0,-6.70318,119.991,6.17971,-168.961,-906.738,1629.46
239,0,-3.56443,121.237,7.83497,-164.073,-901.098,1636.21
240,0,-3.0305,122.435,6.72837,-159.479,-895.381,1642.65
241,0,-2.40217,123.642,5.63692,-154.799,-889.39,1648.47
242,0,-1.52285,124.587,4.63061,-149.86,-883.238,1653.81
243,0,-0.8539,125.522,3.34276,-144.883,-877.051,1658.58
244,0,-0.306084,126.387,2.14843,-139.581,-870.744,1662.86
245,0,1.16217,126.996,1.44439,-134.153,-864.404,1666.64
246,0,1.58301,127.932,0.166983,-128.8,-858.043,1669.8
247,0,2.34034,128.666,-0.906585,-123.175,-851.662,1672.49
248,0,2.9005,129.387,-2.05982,-117.529,-845.237,1674.65
249,0,3.32482,130.072,-3.27062,-111.748,-838.74,1676.33
250,0,3.82036,130.643,-4.46765,-105.798,-832.184,1677.5
251,0,4.74731,131.119,-5.48136,-99.6341,-825.461,1678.16
252,0,5.39411,131.665,-6.78341,-93.3156,-818.637,1678.26
253,0,5.80288,132.306,-8.18524,-86.9755,-811.603,1677.81
254,0,6.60735,132.722,-9.60694,-80.4536,-804.697,1676.9
255,0,7.1989,133.162,-11.045,-73.9876,-797.703,1675.42
256,0,7.80251,133.584,-12.4338,-67.4482,-790.74,1673.36
257,0,8.5832,133.747,-13.7207,-60.8786,-783.796,1670.82
258,0,9.00216,134.016,-15.2523,-54.352,-776.933,1667.84
259,0,9.86091,134.02,-16.6263,-47.7104,-770.118,1664.49
260,0,10.5971,134.113,-18.1556,-41.042,-763.371,1660.7
261,0,11.3818,134.264,-19.5734,-34.3841,-756.757,1656.53
262,0,12.3933,134.33,-20.8087,-27.8076,-750.302,1651.96
263,0,13.4625,134.244,-21.8604,-21.3135,-744.001,1646.99
264,0,14.1552,134.11,-22.8846,-14.9543,-737.858,1641.56
265,0,15.3977,133.638,-23.5716,-8.88351,-731.872,1635.7
266,0,15.7571,133.211,-24.692,-2.78555,-725.887,1629.41
267,0,18.791,131.499,-24.5231,3.13017,-720.03,1622.78
268,0,19.4476,130.776,-25.6349,9.04122,-714.052,1615.54
269,0,19.9632,130,-27.0271,15.015,-708.194,1607.93
270,0,20.4164,129.142,-28.5491,20.9847,-702.544,1600.11
271,0,20.5923,128.428,-30.1167,27.0094,-697.023,1591.92
272,0,21.0116,127.726,-31.4429,32.8896,-691.822,1583.62
273,0,21.4968,126.813,-32.5159,38.709,-686.853,1575.32
274,0,22.1775,125.804,-33.2832,44.3999,-682.111,1566.94
275,0,22.4498,124.958,-34.109,49.8967,-677.429,1558.42
276,0,23.0335,123.732,-34.7864,55.5415,-672.987,1549.96
277,0,23.8487,122.436,-35.3908,61.2793,-668.72,1541.38
278,0,24.3674,121.332,-36.1764,67.1797,-664.592,1532.79
279,0,25.2696,120.018,-36.8787,73.3353,-660.706,1524.22
280,0,26.3528,118.486,-37.4624,79.6996,-657.013,1515.8
281,0,27.1998,117.392,-38.0287,86.0875,-653.368,1507.19
282,0,27.6752,116.418,-39.0725,92.2336,-649.916,1498.7
283,0,27.8886,115.413,-40.0383,98.4856,-646.578,1490.31
284,0,28.7839,113.909,-40.6438,104.517,-643.304,1481.73
285,0,30.203,111.834,-40.3615,110.678,-640.126,1473.24
286,0,31.433,109.793,-40.8715,116.924,-637.187,1465.01
287,0,31.876,108.469,-42.1426,123.108,-634.587,1457
288,0,31.5168,107.85,-43.32,130.321,-631.537,1448.97
289,0,31.9246,107.05,-44.6145,136.936,-629.229,1441.46
290,0,31.9384,106.624,-45.7079,143.824,-626.692,1433.86
291,0,32.667,105.239,-46.1893,150.595,-624.45,1426.79
292,0,31.7321,105.91,-46.2734,158.231,-621.185,1418.14
293,0,35.6692,100.671,-46.2503,163.027,-620.606,1413.84
294,0,36.9128,99.0847,-46.3242,169.195,-618.743,1407.45
295,0,38.5465,97.0735,-46.0025,175.465,-616.969,1401.76
296,0,39.6633,95.5452,-46.0605,181.976,-615.361,1396.56
297,0,40.444,94.5757,-46.6566,188.228,-613.986,1391.52
298,0,41.0595,93.6252,-47.3327,194.297,-612.742,1386.75
299,0,41.3211,92.8881,-48.1887,200.068,-611.676,1382.26
300,0,41.8462,91.9302,-48.6731,205.367,-610.825,1377.9
301,0,42.8908,90.2717,-48.2734,210.213,-610.102,1373.76
302,0,44.0091,88.6754,-47.6685,214.306,-609.478,1369.43
303,0,45.4785,85.9532,-46.2529,218.192,-609.106,1365.92
304,0,46.6694,83.6135,-45.0215,221.791,-608.904,1362.77
305,0,47.9773,81.0665,-43.5378,224.943,-608.83,1360.19
306,0,48.7689,79.5266,-42.6102,228.196,-608.926,1358.1
307,0,49.1296,79.0127,-42.361,231.208,-609.185,1356.26
308,0,49.5441,78.365,-41.8961,234.173,-609.614,1354.82
309,0,49.7948,77.9641,-41.6871,237.063,-610.123,1353.54
310,0,50.0245,77.5993,-41.6756,239.626,-610.703,1352.25
311,0,50.2854,76.876,-41.3083,242.393,-611.209,1351.33
312,0,50.6089,76.3313,-41.1181,244.793,-611.842,1350.41
313,0,51.2078,75.4871,-40.6609,246.86,-612.565,1349.71
314,0,51.5797,75.2511,-40.5545,248.718,-613.345,1349.03
315,0,51.7308,75.2021,-40.4438,250.359,-614.189,1348.52
316,0,51.9851,74.9352,-40.0669,251.785,-615.104,1348.11
317,0,52.1541,74.7254,-39.6922,253.098,-615.995,1347.7
318,0,52.2238,74.45,-39.3123,254.399,-616.864,1347.4
319,0,52.1304,74.6917,-39.4029,255.612,-617.732,1346.95
320,0,52.554,74.4227,-39.2455,256.45,-618.669,1346.37
321,0,52.5895,74.4351,-39.3933,257.486,-619.49,1345.87
322,0,52.5145,74.5266,-39.4727,258.43,-620.34,1345.35
323,0,52.6882,74.3306,-39.2217,259.075,-621.175,1344.67
324,0,52.4878,74.1438,-38.8795,259.949,-621.91,1344.13
325,0,52.4879,73.9289,-38.6005,260.392,-622.686,1343.42
326,0,52.4198,73.6855,-38.3262,260.786,-623.386,1342.76
327,0,52.3954,73.6371,-38.1573,261.134,-623.985,1342.13
328,0,52.2665,73.8329,-38.2611,261.487,-624.554,1341.64
329,0,52.0801,74.2001,-38.4556,261.803,-625.045,1341.32
330,0,51.9734,74.5672,-38.5228,262.031,-625.543,1341.14
331,0,52.2355,74.6912,-38.3184,261.893,-626.138,1340.89
332,0,52.511,74.4573,-37.7566,262.087,-626.597,1340.83
333,0,52.6118,74.4819,-37.5934,262.246,-627.005,1340.62
334,0,52.5423,74.5675,-37.6898,262.516,-627.328,1340.49
335,0,52.4889,74.8293,-37.9524,262.773,-627.672,1340.36
336,0,52.5622,74.9952,-38.0203,262.985,-627.978,1340.32
337,0,52.4503,75.5532,-38.2728,263.086,-628.275,1340.27
338,0,52.4433,75.8147,-38.1782,263.164,-628.597,1340.32
339,0,52.5233,75.8992,-38.0012,263.176,-628.901,1340.37
340,0,52.5623,76.0216,-37.8798,263.225,-629.168,1340.33
341,0,52.4954,76.254,-37.9503,263.313,-629.391,1340.18
342,0,52.4497,76.4027,-38.0302,263.376,-629.571,1340.01
343,0,52.3694,76.5788,-38.1374,263.4,-629.8,1339.86
344,0,52.315,76.6857,-38.0853,263.445,-630,1339.71
345,0,52.2382,76.8496,-38.0901,263.492,-630.219,1339.46
346,0,52.1484,76.966,-38.1288,263.569,-630.393,1339.21
347,0,52.0782,77.1185,-38.3069,263.604,-630.592,1339.02
348,0,52.0241,77.2957,-38.403,263.732,-630.78,1338.89
349,0,52.0102,77.466,-38.5005,263.767,-630.977,1338.75
350,0,51.9996,77.4302,-38.4273,263.838,-631.159,1338.68
351,0,51.8939,77.5955,-38.524,263.767,-631.333,1338.48
352,0,51.8047,77.5517,-38.4383,263.66,-631.495,1338.27
353,0,51.6886,77.5183,-38.348,263.434,-631.697,1337.98
354,0,51.6056,77.4046,-38.1559,263.2,-631.873,1337.7
355,0,51.4285,77.3797,-37.9948,263.103,-632.026,1337.51
356,0,51.4114,77.4148,-37.898,263.061,-632.156,1337.38
357,0,51.4398,77.471,-37.8136,263.146,-632.251,1337.41
358,0,51.4283,77.6616,-37.8717,263.361,-632.308,1337.56
359,0,51.4262,77.98,-38.0494,263.555,-632.286,1337.56
360,0,51.4338,77.9948,-38.0738,263.833,-632.298,1337.74
361,0,51.4205,77.9499,-38.1101,264.005,-632.321,1337.94
362,0,51.4219,78.0122,-38.0499,264.16,-632.331,1338.03
363,0,51.4256,78.0218,-37.8995,264.199,-632.339,1338.08
364,0,51.4562,77.8703,-37.6611,264.235,-632.341,1338.07
365,0,51.4906,77.7138,-37.5143,264.257,-632.312,1337.93
366,0,51.4648,77.6212,-37.4996,264.258,-632.315,1337.74
367,0,51.3514,77.6503,-37.5475,264.301,-632.319,1337.55
368,0,51.3478,77.603,-37.4747,264.239,-632.335,1337.36
369,0,51.2753,77.5581,-37.3742,264.243,-632.343,1337.3
370,0,51.2448,77.5513,-37.2769,264.215,-632.375,1337.31
371,0,51.3413,77.3366,-36.9645,264.202,-632.339,1337.41
372,0,51.4484,77.2286,-36.7566,264.252,-632.315,1337.51
373,0,51.5266,77.2169,-36.6609,264.321,-632.257,1337.67
374,0,51.5545,77.264,-36.6918,264.429,-632.213,1337.85
375,0,51.5094,77.426,-36.7776,264.56,-632.143,1337.98
376,0,51.3959,77.6147,-36.9001,264.595,-632.103,1338.07
377,0,51.376,77.6724,-36.9148,264.491,-632.075,1338.12
378,0,51.3652,77.7062,-36.821,264.282,-632.082,1338.13
379,0,51.4061,77.5922,-36.563,264.004,-632.046,1338.08
380,0,51.5198,77.2363,-36.0928,263.669,-631.99,1338.02
381,0,51.4958,76.992,-35.767,263.407,-631.881,1337.93
382,0,51.3262,76.9524,-35.7366,263.199,-631.794,1337.89
383,0,51.3464,76.8338,-35.6135,263.091,-631.678,1337.93
384,0,51.2969,77.01,-35.7339,263.154,-631.549,1338.04
385,0,51.281,77.2899,-36.0214,263.232,-631.402,1338.21
386,0,51.2555,77.4878,-36.2101,263.347,-631.247,1338.41
387,0,51.1487,77.7022,-36.4448,263.463,-631.118,1338.55
388,0,51.1855,77.711,-36.4692,263.387,-631.017,1338.58
389,0,51.2413,77.5718,-36.3583,263.243,-630.949,1338.63
390,0,51.29,77.3094,-36.0909,263.021,-630.921,1338.72
391,0,51.1887,77.3466,-35.9866,262.762,-630.889,1338.78
392,0,51.031,77.443,-35.9002,262.537,-630.835,1338.92
393,0,50.9107,77.5261,-35.8278,262.312,-630.785,1339.17

Trajectories
100
,,Stap:segment1,,,Stap:segment2,,,Stap:segment3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,155.555801,-668.610657,1351.410278,125.420479,-620.589966,1366.645630,120.493027,-561.355225,1371.935791
2,0,155.588684,-668.501526,1352.439819,125.523239,-620.619629,1367.998291,120.631203,-561.366150,1373.613770
3,0,155.688385,-668.469055,1353.355591,125.643761,-620.597839,1369.200195,120.770554,-561.380981,1375.072998
4,0,155.763611,-668.351501,1354.101929,125.766602,-620.556519,1370.203857,120.910645,-561.368042,1376.269043
5,0,155.808533,-668.271729,1354.595337,125.804649,-620.539917,1370.969238,120.940529,-561.375183,1377.025513
6,0,155.802094,-668.132813,1354.856934,125.835609,-620.480835,1371.546509,120.758247,-561.329346,1377.491577
7,0,155.760269,-668.086243,1354.921753,125.793503,-620.359802,1371.777710,120.569649,-561.254211,1377.625244
8,0,155.703445,-667.961609,1354.705811,125.711288,-620.226990,1371.697876,120.401611,-561.122864,1377.407959
9,0,155.671387,-667.769897,1354.205444,125.686302,-620.043884,1371.295776,120.376938,-560.948059,1376.768311
